year,state,disability,total_6to21,el_yes,el_no,aian,black,hisp,tworace,white,api,total_ethnicity
2015,Maryland,Specific learning disability,30639,2661,27978,110,13270,5617,990,10175,477,30639
2015,Maryland,Speech or language impairment,12719,1087,11632,39,3976,1727,533,5889,555,12719
2015,Maryland,Traumatic brain injury,222,9,213,2,106,21,11,72,10,222
2015,Maryland,Visual impairment,270,14,256,1,105,28,10,102,24,270
2015,Massachusetts,All Disabilities,151397,13298,138099,441,15570,32688,4796,93395,4507,151397
2015,Massachusetts,Autism,15434,567,14867,23,1201,2066,480,10825,839,15434
2015,Massachusetts,Deaf-blindness,150,16,134,0,17,28,3,95,7,150
2015,Massachusetts,Developmental delay,11217,1559,9658,27,1231,2603,467,6546,343,11217
2015,Massachusetts,Emotional disturbance,15137,814,14323,53,2000,3492,634,8733,225,15137
2015,Massachusetts,Hearing impairment,1044,121,923,3,99,225,25,622,70,1044
2015,Massachusetts,Intellectual disability,8643,1416,7227,26,1474,2844,207,3837,255,8643
2015,Massachusetts,Multiple disabilities,3593,255,3338,5,276,688,105,2408,111,3593
2015,Massachusetts,Orthopedic impairment,1025,95,930,2,107,186,23,661,46,1025
2015,Massachusetts,Other health impairment,20572,952,19620,52,1475,3531,616,14594,304,20572
2015,Massachusetts,Specific learning disability,41983,3836,38147,131,4487,9528,1268,25868,701,41983
2015,Massachusetts,Speech or language impairment,22949,3222,19727,92,2356,6051,671,12465,1314,22949
2015,Massachusetts,Traumatic brain injury,9093,413,8680,27,800,1364,281,6360,261,9093
2015,Massachusetts,Visual impairment,557,32,525,0,47,82,16,381,31,557
2015,Michigan,All Disabilities,176743,8917,167826,1609,37117,12713,6105,116751,2448,176743
2015,Michigan,Autism,16414,517,15897,130,2674,772,452,11916,470,16414
2015,Michigan,Deaf-blindness,10,2,8,0,1,3,0,5,1,10
2015,Michigan,Developmental delay,2003,167,1836,21,434,169,93,1248,38,2003
2015,Michigan,Emotional disturbance,11325,138,11187,128,2139,568,480,7954,56,11325
2015,Michigan,Hearing impairment,2333,219,2114,10,421,193,68,1555,86,2333
2015,Michigan,Intellectual disability,17165,831,16334,152,5265,1139,464,9917,228,17165
2015,Michigan,Multiple disabilities,2584,70,2514,13,548,173,55,1736,59,2584
2015,Michigan,Orthopedic impairment,1470,85,1385,8,248,86,38,1052,38,1470
2015,Michigan,Other health impairment,23734,689,23045,249,4450,1302,905,16617,211,23734
2015,Michigan,Specific learning disability,61962,3559,58403,581,14299,5143,2114,39368,457,61962
2015,Michigan,Speech or language impairment,36559,2566,33993,306,6403,3079,1386,24617,768,36559
2015,Michigan,Traumatic brain injury,494,23,471,6,117,44,23,300,4,494
2015,Michigan,Visual impairment,690,51,639,5,118,42,27,466,32,690
2015,Minnesota,All Disabilities,112375,8910,103465,3284,13943,11394,5537,73571,4646,112375
2015,Minnesota,Autism,16084,814,15270,279,1402,1007,689,11920,787,16084
2015,Minnesota,Deaf-blindness,71,5,66,1,7,10,3,44,6,71
2015,Minnesota,Developmental delay,2745,363,2382,112,295,389,189,1634,126,2745
2015,Minnesota,Emotional disturbance,14736,371,14365,762,2794,1073,1095,8839,173,14736
2015,Minnesota,Hearing impairment,2072,290,1782,27,200,234,58,1297,256,2072
2015,Minnesota,Intellectual disability,7503,584,6919,225,1283,643,261,4751,340,7503
2015,Minnesota,Multiple disabilities,1421,103,1318,29,237,116,48,914,77,1421
2015,Minnesota,Orthopedic impairment,1456,144,1312,22,151,114,48,1020,101,1456
2015,Minnesota,Other health impairment,18679,602,18077,502,2154,1418,1034,13256,315,18679
2015,Minnesota,Specific learning disability,30298,3998,26300,936,4221,4753,1314,17600,1474,30298
2015,Minnesota,Speech or language impairment,16491,1568,14923,362,1087,1571,770,11755,946,16491
2015,Minnesota,Traumatic brain injury,420,25,395,17,65,31,20,270,17,420
2015,Minnesota,Visual impairment,399,43,356,10,47,35,8,271,28,399
2015,Mississippi,All Disabilities,58139,829,57310,134,28323,1273,856,27271,282,58139
2015,Mississippi,Autism,3989,59,3930,4,1465,114,66,2298,42,3989
2015,Mississippi,Deaf-blindness,7,1,6,0,2,0,0,5,0,7
2015,Mississippi,Developmental delay,5089,100,4989,13,2881,158,128,1882,27,5089
2015,Mississippi,Emotional disturbance,3544,16,3528,3,1963,41,52,1477,8,3544
2015,Mississippi,Hearing impairment,705,21,684,3,328,31,8,323,12,705
2015,Mississippi,Intellectual disability,3486,56,3430,12,2387,69,29,977,12,3486
2015,Mississippi,Multiple disabilities,1198,7,1191,1,586,21,12,570,8,1198
2015,Mississippi,Orthopedic impairment,419,4,415,3,182,11,0,217,6,419
2015,Mississippi,Other health impairment,10806,115,10691,27,5608,161,138,4844,28,10806
2015,Mississippi,Specific learning disability,14337,267,14070,44,7267,373,171,6434,48,14337
2015,Mississippi,Speech or language impairment,14058,171,13887,23,5402,282,247,8017,87,14058
2015,Mississippi,Traumatic brain injury,157,5,152,0,81,4,2,69,1,157
2015,Mississippi,Visual impairment,344,7,337,1,171,8,3,158,3,344
2015,Missouri,All Disabilities,109205,2762,106443,580,20537,5353,3307,78181,1247,109205
2015,Missouri,Autism,10121,196,9925,46,1593,441,332,7478,231,10121
2015,Missouri,Deaf-blindness,22,0,22,1,1,2,0,18,0,22
2015,Missouri,Developmental delay,865,46,819,4,188,57,40,560,16,865
2015,Missouri,Emotional disturbance,6439,35,6404,35,1643,200,280,4256,25,6439
2015,Missouri,Hearing impairment,1076,37,1039,6,182,73,32,756,27,1076
2015,Missouri,Intellectual disability,9285,202,9083,47,2612,441,206,5865,114,9285
2015,Missouri,Multiple disabilities,1356,12,1344,3,302,66,37,913,35,1356
2015,Missouri,Orthopedic impairment,439,11,428,4,58,18,4,343,12,439
2015,Missouri,Other health impairment,22958,244,22714,140,4038,740,713,17173,154,22958
2015,Missouri,Specific learning disability,30040,1043,28997,154,6003,1850,805,21036,192,30040
2015,Missouri,Speech or language impairment,25794,915,24879,136,3778,1434,841,19184,421,25794
2015,Missouri,Traumatic brain injury,366,7,359,3,70,9,10,270,4,366
2015,Missouri,Visual impairment,444,14,430,1,69,22,7,329,16,444
2015,Montana,All Disabilities,15795,635,15160,2336,192,840,520,11780,127,15795
2015,Montana,Autism,675,11,664,47,5,33,23,561,6,675
2015,Montana,Deaf-blindness,7,1,6,3,0,0,0,4,0,7
2015,Montana,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,Montana,Emotional disturbance,761,21,740,95,12,43,30,575,6,761
2015,Montana,Hearing impairment,72,4,68,10,0,5,1,54,2,72
2015,Montana,Intellectual disability,576,27,549,105,10,25,18,409,9,576
2015,Montana,Multiple disabilities,3484,110,3374,524,47,171,112,2599,31,3484
2015,Montana,Orthopedic impairment,42,3,39,2,0,3,0,37,0,42
2015,Montana,Other health impairment,2053,47,2006,181,44,120,59,1641,8,2053
2015,Montana,Specific learning disability,5159,262,4897,884,50,296,157,3739,33,5159
2015,Montana,Speech or language impairment,2884,146,2738,471,20,141,117,2104,31,2884
2015,Montana,Traumatic brain injury,39,1,38,6,3,1,1,27,1,39
2015,Montana,Visual impairment,43,2,41,8,1,2,2,30,0,43
2015,Nebraska,All Disabilities,42238,1689,40549,872,3826,7703,1726,27491,620,42238
2015,Nebraska,Autism,3033,50,2983,35,180,369,130,2256,63,3033
2015,Nebraska,Deaf-blindness,12,0,12,0,2,2,0,8,0,12
2015,Nebraska,Developmental delay,1548,137,1411,71,90,250,81,1030,26,1548
2015,Nebraska,Emotional disturbance,2313,17,2296,69,423,283,173,1353,12,2313
2015,Nebraska,Hearing impairment,656,33,623,9,40,128,24,429,26,656
2015,Nebraska,Intellectual disability,2987,53,2934,94,331,570,106,1841,45,2987
2015,Nebraska,Multiple disabilities,409,1,408,13,28,67,12,286,3,409
2015,Nebraska,Orthopedic impairment,251,16,235,1,17,38,13,171,11,251
2015,Nebraska,Other health impairment,6140,72,6068,82,503,686,275,4551,43,6140
2015,Nebraska,Specific learning disability,15118,674,14444,341,1622,3739,573,8674,169,15118
2015,Nebraska,Speech or language impairment,9342,624,8718,148,571,1515,318,6581,209,9342
2015,Nebraska,Traumatic brain injury,199,4,195,5,12,30,10,139,3,199
2015,Nebraska,Visual impairment,230,8,222,4,7,26,11,172,10,230
2015,Nevada,All Disabilities,46614,11597,35017,749,6572,18294,2639,16785,1575,46614
2015,Nevada,Autism,5293,1059,4234,47,490,1675,370,2306,405,5293
2015,Nevada,Deaf-blindness,5,0,5,0,0,2,0,2,1,5
2015,Nevada,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,Nevada,Emotional disturbance,1826,136,1690,18,432,393,146,808,29,1826
2015,Nevada,Hearing impairment,435,121,314,7,40,215,21,123,29,435
2015,Nevada,Intellectual disability,1989,686,1303,31,343,890,99,530,96,1989
2015,Nevada,Multiple disabilities,1249,333,916,11,177,466,66,445,84,1249
2015,Nevada,Orthopedic impairment,273,59,214,4,36,97,12,110,14,273
2015,Nevada,Other health impairment,4778,556,4222,74,679,1226,324,2391,84,4778
2015,Nevada,Specific learning disability,23764,7413,16351,442,3777,11025,1096,6884,540,23764
2015,Nevada,Speech or language impairment,6678,1177,5501,109,548,2188,483,3070,280,6678
2015,Nevada,Traumatic brain injury,182,31,151,4,35,64,11,58,10,182
2015,Nevada,Visual impairment,142,26,116,2,15,53,11,58,3,142
2015,New Hampshire,All Disabilities,25471,451,25020,107,840,1158,5,23023,338,25471
2015,New Hampshire,Autism,2381,27,2354,6,61,78,1,2178,57,2381
2015,New Hampshire,Deaf-blindness,7,0,7,0,0,0,0,7,0,7
2015,New Hampshire,Developmental delay,1860,18,1842,8,51,104,1,1668,28,1860
2015,New Hampshire,Emotional disturbance,2107,17,2090,10,92,79,1,1918,7,2107
2015,New Hampshire,Hearing impairment,181,7,174,2,5,15,0,150,9,181
2015,New Hampshire,Intellectual disability,774,28,746,3,38,46,0,674,13,774
2015,New Hampshire,Multiple disabilities,358,4,354,1,13,11,0,323,10,358
2015,New Hampshire,Orthopedic impairment,54,1,53,1,1,4,0,46,2,54
2015,New Hampshire,Other health impairment,5120,59,5061,14,163,177,0,4724,42,5120
2015,New Hampshire,Specific learning disability,9437,226,9211,44,304,502,1,8501,85,9437
2015,New Hampshire,Speech or language impairment,3016,60,2956,18,101,134,1,2682,80,3016
2015,New Hampshire,Traumatic brain injury,67,2,65,0,4,4,0,57,2,67
2015,New Hampshire,Visual impairment,109,2,107,0,7,4,0,95,3,109
2015,New Jersey,All Disabilities,213727,4660,209067,286,38436,52607,2825,110795,8778,213727
2015,New Jersey,Autism,17431,103,17328,19,2559,3564,238,9369,1682,17431
2015,New Jersey,Deaf-blindness,24,0,24,0,4,5,0,13,2,24
2015,New Jersey,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,New Jersey,Emotional disturbance,7955,42,7913,12,2455,1643,130,3542,173,7955
2015,New Jersey,Hearing impairment,1477,46,1431,1,154,436,20,727,139,1477
2015,New Jersey,Intellectual disability,5049,268,4781,9,1582,1819,41,1367,231,5049
2015,New Jersey,Multiple disabilities,15834,179,15655,31,4069,3611,215,7284,624,15834
2015,New Jersey,Orthopedic impairment,378,9,369,1,41,80,3,222,31,378
2015,New Jersey,Other health impairment,43771,478,43293,51,7089,8609,611,26300,1111,43771
2015,New Jersey,Specific learning disability,75723,1666,74057,94,14251,19926,857,38689,1906,75723
2015,New Jersey,Speech or language impairment,45095,1846,43249,67,6044,12641,702,22816,2825,45095
2015,New Jersey,Traumatic brain injury,606,12,594,0,145,159,5,275,22,606
2015,New Jersey,Visual impairment,384,11,373,1,43,114,3,191,32,384
2015,New Mexico,All Disabilities,45422,10628,34794,5046,1063,28374,718,9949,272,45422
2015,New Mexico,Autism,2527,333,2194,164,72,1172,72,997,50,2527
2015,New Mexico,Deaf-blindness,12,1,11,0,0,8,0,4,0,12
2015,New Mexico,Developmental delay,3002,799,2203,464,63,1814,71,577,13,3002
2015,New Mexico,Emotional disturbance,1959,219,1740,173,85,1062,45,587,7,1959
2015,New Mexico,Hearing impairment,493,92,401,58,11,289,9,115,11,493
2015,New Mexico,Intellectual disability,2049,648,1401,260,50,1311,25,382,21,2049
2015,New Mexico,Multiple disabilities,797,190,607,90,13,492,4,191,7,797
2015,New Mexico,Orthopedic impairment,229,42,187,11,5,142,4,64,3,229
2015,New Mexico,Other health impairment,4213,714,3499,316,111,2427,55,1286,18,4213
2015,New Mexico,Specific learning disability,21964,5861,16103,2589,503,14701,305,3778,88,21964
2015,New Mexico,Speech or language impairment,7798,1667,6131,862,143,4756,122,1863,52,7798
2015,New Mexico,Traumatic brain injury,199,41,158,38,6,90,3,61,1,199
2015,New Mexico,Visual impairment,180,21,159,21,1,110,3,44,1,180
2015,New York,All Disabilities,432484,42769,389715,2906,94472,130351,6818,180873,17064,432484
2015,New York,Autism,30787,2096,28691,183,5773,6907,474,15623,1827,30787
2015,New York,Deaf-blindness,8,0,8,0,1,1,1,5,0,8
2015,New York,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,New York,Emotional disturbance,24377,867,23510,187,9284,5977,518,8050,361,24377
2015,New York,Hearing impairment,3894,417,3477,27,578,1140,48,1717,384,3894
2015,New York,Intellectual disability,12557,2883,9674,110,3686,3785,134,4150,692,12557
2015,New York,Multiple disabilities,15091,1188,13903,106,2800,3129,211,8123,722,15091
2015,New York,Orthopedic impairment,1595,82,1513,17,337,381,23,729,108,1595
2015,New York,Other health impairment,71494,2373,69121,368,11121,13113,1577,43719,1596,71494
2015,New York,Specific learning disability,166256,16933,149323,1176,39284,52977,2279,65148,5392,166256
2015,New York,Speech or language impairment,104725,15845,88880,721,21358,42638,1514,32586,5908,104725
2015,New York,Traumatic brain injury,945,51,894,9,174,188,17,519,38,945
2015,New York,Visual impairment,755,34,721,2,76,115,22,504,36,755
2015,North Carolina,All Disabilities,179738,14662,165076,2860,57354,25166,7091,84959,2308,179738
2015,North Carolina,Autism,15983,863,15120,100,4186,1659,671,8892,475,15983
2015,North Carolina,Deaf-blindness,27,2,25,1,9,5,0,12,0,27
2015,North Carolina,Developmental delay,6742,849,5893,80,2321,1182,247,2777,135,6742
2015,North Carolina,Emotional disturbance,5462,96,5366,44,2430,343,299,2322,24,5462
2015,North Carolina,Hearing impairment,1713,228,1485,22,481,371,64,717,58,1713
2015,North Carolina,Intellectual disability,16360,1461,14899,483,7441,1959,497,5797,183,16360
2015,North Carolina,Multiple disabilities,2597,142,2455,36,739,354,82,1323,63,2597
2015,North Carolina,Orthopedic impairment,716,56,660,2,135,101,22,426,30,716
2015,North Carolina,Other health impairment,34871,1048,33823,351,10987,2635,1598,19086,214,34871
2015,North Carolina,Specific learning disability,73689,8141,65548,1177,23450,13585,2780,31967,730,73689
2015,North Carolina,Speech or language impairment,20504,1704,18800,549,4861,2836,788,11110,360,20504
2015,North Carolina,Traumatic brain injury,513,32,481,9,159,55,19,257,14,513
2015,North Carolina,Visual impairment,561,40,521,6,155,81,24,273,22,561
2015,North Dakota,All Disabilities,11981,375,11606,1324,513,704,263,9081,96,11981
2015,North Dakota,Autism,928,10,918,60,36,39,13,768,12,928
2015,North Dakota,Deaf-blindness,3,0,3,0,0,0,0,3,0,3
2015,North Dakota,Developmental delay,1039,37,1002,143,53,73,33,728,9,1039
2015,North Dakota,Emotional disturbance,878,9,869,107,51,48,14,654,4,878
2015,North Dakota,Hearing impairment,114,12,102,13,11,5,1,82,2,114
2015,North Dakota,Intellectual disability,734,28,706,86,41,37,9,554,7,734
2015,North Dakota,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,North Dakota,Orthopedic impairment,66,1,65,3,2,0,0,59,2,66
2015,North Dakota,Other health impairment,1845,37,1808,146,71,102,39,1477,10,1845
2015,North Dakota,Specific learning disability,4242,178,4064,499,181,279,85,3174,24,4242
2015,North Dakota,Speech or language impairment,2043,61,1982,262,63,117,68,1509,24,2043
2015,North Dakota,Traumatic brain injury,45,0,45,3,1,1,0,39,1,45
2015,North Dakota,Visual impairment,44,2,42,2,3,3,1,34,1,44
2015,Northern Marianas,All Disabilities,793,232,561,0,0,0,NA,NA,673,673
2015,Northern Marianas,Autism,96,10,86,0,0,0,NA,NA,76,76
2015,Northern Marianas,Deaf-blindness,2,0,2,0,0,0,NA,NA,1,1
2015,Northern Marianas,Developmental delay,55,13,42,0,0,0,NA,NA,50,50
2015,Northern Marianas,Emotional disturbance,9,4,5,0,0,0,NA,NA,7,7
2015,Northern Marianas,Hearing impairment,25,5,20,0,0,0,NA,NA,22,22
2015,Northern Marianas,Intellectual disability,57,13,44,0,0,0,NA,NA,49,49
2015,Northern Marianas,Multiple disabilities,36,8,28,0,0,0,NA,NA,34,34
2015,Northern Marianas,Orthopedic impairment,5,1,4,0,0,0,NA,NA,5,5
2015,Northern Marianas,Other health impairment,93,27,66,0,0,0,NA,NA,82,82
2015,Northern Marianas,Specific learning disability,391,143,248,0,0,0,NA,NA,331,331
2015,Northern Marianas,Speech or language impairment,18,6,12,0,0,0,NA,NA,11,11
2015,Northern Marianas,Traumatic brain injury,3,2,1,0,0,0,NA,NA,3,3
2015,Northern Marianas,Visual impairment,3,0,3,0,0,0,NA,NA,2,2
2015,Ohio,All Disabilities,231999,5528,226471,350,45359,11386,11032,161884,1988,231999
2015,Ohio,Autism,19968,338,19630,30,2665,828,846,15219,380,19968
2015,Ohio,Deaf-blindness,38,0,38,0,9,0,4,25,0,38
2015,Ohio,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,Ohio,Emotional disturbance,14979,151,14828,21,4870,612,979,8438,59,14979
2015,Ohio,Hearing impairment,1863,56,1807,0,312,121,72,1311,47,1863
2015,Ohio,Intellectual disability,19840,509,19331,31,5452,832,925,12481,119,19840
2015,Ohio,Multiple disabilities,12515,245,12270,14,2418,510,492,8912,169,12515
2015,Ohio,Orthopedic impairment,1324,48,1276,0,189,51,42,1004,38,1324
2015,Ohio,Other health impairment,38211,616,37595,57,6771,1689,1993,27473,228,38211
2015,Ohio,Specific learning disability,95720,2786,92934,157,19260,5361,4415,65954,573,95720
2015,Ohio,Speech or language impairment,25243,719,24524,36,2990,1288,1174,19421,334,25243
2015,Ohio,Traumatic brain injury,1431,43,1388,4,314,55,60,984,14,1431
2015,Ohio,Visual impairment,867,17,850,0,109,39,30,662,27,867
2015,Oklahoma,All Disabilities,99436,5199,94237,16614,11057,12741,7183,50906,935,99436
2015,Oklahoma,Autism,5202,188,5014,757,414,526,363,3035,107,5202
2015,Oklahoma,Deaf-blindness,20,1,19,5,1,3,1,9,1,20
2015,Oklahoma,Developmental delay,15280,723,14557,2352,1247,1759,1397,8337,188,15280
2015,Oklahoma,Emotional disturbance,4078,57,4021,635,603,295,336,2195,14,4078
2015,Oklahoma,Hearing impairment,1234,80,1154,154,115,207,87,644,27,1234
2015,Oklahoma,Intellectual disability,5968,355,5613,968,1057,814,340,2712,77,5968
2015,Oklahoma,Multiple disabilities,1557,49,1508,240,154,179,93,873,18,1557
2015,Oklahoma,Orthopedic impairment,352,20,332,48,34,42,28,197,3,352
2015,Oklahoma,Other health impairment,15787,328,15459,2644,1557,1172,1208,9126,80,15787
2015,Oklahoma,Specific learning disability,39786,2879,36907,7031,5200,6438,2472,18380,265,39786
2015,Oklahoma,Speech or language impairment,9380,491,8889,1639,624,1224,812,4938,143,9380
2015,Oklahoma,Traumatic brain injury,239,9,230,50,21,33,21,110,4,239
2015,Oklahoma,Visual impairment,553,19,534,91,30,49,25,350,8,553
2015,Oregon,All Disabilities,74143,8133,66010,1513,2429,17776,4200,46314,1911,74143
2015,Oregon,Autism,8665,538,8127,123,167,1300,546,6158,371,8665
2015,Oregon,Deaf-blindness,5,0,5,0,0,0,0,4,1,5
2015,Oregon,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,Oregon,Emotional disturbance,4704,178,4526,89,231,671,315,3342,56,4704
2015,Oregon,Hearing impairment,844,139,705,13,27,269,37,431,67,844
2015,Oregon,Intellectual disability,3951,434,3517,93,169,965,186,2427,111,3951
2015,Oregon,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,Oregon,Orthopedic impairment,649,38,611,10,19,134,27,436,23,649
2015,Oregon,Other health impairment,12569,641,11928,286,531,2002,829,8713,208,12569
2015,Oregon,Specific learning disability,25931,3323,22608,613,806,7830,1334,14896,452,25931
2015,Oregon,Speech or language impairment,16294,2804,13490,272,465,4478,895,9578,606,16294
2015,Oregon,Traumatic brain injury,240,15,225,9,9,51,17,150,4,240
2015,Oregon,Visual impairment,291,23,268,5,5,76,14,179,12,291
2015,Pennsylvania,All Disabilities,270611,9912,260699,520,46628,30228,10012,179107,4116,270611
2015,Pennsylvania,Autism,27411,606,26805,45,3494,2371,1330,19354,817,27411
2015,Pennsylvania,Deaf-blindness,61,3,58,0,13,2,8,38,0,61
2015,Pennsylvania,Developmental delay,143,14,129,2,33,9,7,86,6,143
2015,Pennsylvania,Emotional disturbance,23322,340,22982,52,5798,2290,989,14058,135,23322
2015,Pennsylvania,Hearing impairment,2665,124,2541,5,374,282,149,1737,118,2665
2015,Pennsylvania,Intellectual disability,17737,901,16836,36,4124,1882,745,10594,356,17737
2015,Pennsylvania,Multiple disabilities,3011,59,2952,4,411,380,127,2016,73,3011
2015,Pennsylvania,Orthopedic impairment,719,19,700,1,116,66,41,477,18,719
2015,Pennsylvania,Other health impairment,38473,1070,37403,75,5940,4001,1358,26673,426,38473
2015,Pennsylvania,Specific learning disability,117666,5512,112154,233,21944,15414,3716,75223,1136,117666
2015,Pennsylvania,Speech or language impairment,37661,1217,36444,65,4107,3382,1469,27651,987,37661
2015,Pennsylvania,Traumatic brain injury,622,16,606,1,105,62,17,429,8,622
2015,Pennsylvania,Visual impairment,1120,31,1089,1,169,87,56,771,36,1120
2015,Puerto Rico,All Disabilities,107073,460,106613,62,17,106859,0,124,NA,107062
2015,Puerto Rico,Autism,4009,41,3968,1,1,3998,0,7,2,4009
2015,Puerto Rico,Deaf-blindness,18,0,18,0,0,18,0,0,0,18
2015,Puerto Rico,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,Puerto Rico,Emotional disturbance,1423,12,1411,2,0,1415,0,5,1,1423
2015,Puerto Rico,Hearing impairment,532,4,528,0,0,529,0,3,0,532
2015,Puerto Rico,Intellectual disability,6129,37,6092,1,0,6124,0,3,1,6129
2015,Puerto Rico,Multiple disabilities,988,2,986,2,0,984,0,2,0,988
2015,Puerto Rico,Orthopedic impairment,267,2,265,0,0,266,0,1,0,267
2015,Puerto Rico,Other health impairment,19723,99,19624,11,2,19676,0,32,2,19723
2015,Puerto Rico,Specific learning disability,51104,216,50888,33,8,51024,0,39,0,51104
2015,Puerto Rico,Speech or language impairment,22368,47,22321,12,6,22315,0,31,4,22368
2015,Puerto Rico,Traumatic brain injury,31,0,31,0,0,30,0,0,1,31
2015,Puerto Rico,Visual impairment,481,0,481,0,0,480,0,1,0,481
2015,Republic Of Palau,All Disabilities,91,91,0,0,0,0,0,0,91,91
2015,Republic Of Palau,Autism,3,3,0,0,0,0,0,0,3,3
2015,Republic Of Palau,Deaf-blindness,0,0,0,0,0,0,0,0,0,0
2015,Republic Of Palau,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2015,Republic Of Palau,Emotional disturbance,1,1,0,0,0,0,0,0,1,1
2015,Republic Of Palau,Hearing impairment,1,1,0,0,0,0,0,0,1,1
2015,Republic Of Palau,Intellectual disability,3,3,0,0,0,0,0,0,3,3
2015,Republic Of Palau,Multiple disabilities,8,8,0,0,0,0,0,0,8,8
2015,Republic Of Palau,Orthopedic impairment,1,1,0,0,0,0,0,0,1,1
2015,Republic Of Palau,Other health impairment,2,2,0,0,0,0,0,0,2,2
2015,Republic Of Palau,Specific learning disability,67,67,0,0,0,0,0,0,67,67
2015,Republic Of Palau,Speech or language impairment,3,3,0,0,0,0,0,0,3,3
2015,Republic Of Palau,Traumatic brain injury,0,0,0,0,0,0,0,0,0,0
2015,Republic Of Palau,Visual impairment,2,2,0,0,0,0,0,0,2,2
2015,Republic Of The Marshall Islands,All Disabilities,768,768,0,0,0,0,0,0,768,768
2015,Republic Of The Marshall Islands,Autism,5,5,0,0,0,0,0,0,5,5
2015,Republic Of The Marshall Islands,Deaf-blindness,2,2,0,0,0,0,0,0,2,2
2015,Republic Of The Marshall Islands,Developmental delay,29,29,0,0,0,0,0,0,29,29
2015,Republic Of The Marshall Islands,Emotional disturbance,9,9,0,0,0,0,0,0,9,9
2015,Republic Of The Marshall Islands,Hearing impairment,62,62,0,0,0,0,0,0,62,62
2015,Republic Of The Marshall Islands,Intellectual disability,12,12,0,0,0,0,0,0,12,12
2015,Republic Of The Marshall Islands,Multiple disabilities,5,5,0,0,0,0,0,0,5,5
2015,Republic Of The Marshall Islands,Orthopedic impairment,12,12,0,0,0,0,0,0,12,12
2015,Republic Of The Marshall Islands,Other health impairment,3,3,0,0,0,0,0,0,3,3
2015,Republic Of The Marshall Islands,Specific learning disability,578,578,0,0,0,0,0,0,578,578
2015,Republic Of The Marshall Islands,Speech or language impairment,31,31,0,0,0,0,0,0,31,31
2015,Republic Of The Marshall Islands,Traumatic brain injury,3,3,0,0,0,0,0,0,3,3
2015,Republic Of The Marshall Islands,Visual impairment,17,17,0,0,0,0,0,0,17,17
2015,Rhode Island,All Disabilities,20493,1809,18684,236,1910,5331,778,11891,347,20493
2015,Rhode Island,Autism,2131,51,2080,13,127,295,75,1587,34,2131
2015,Rhode Island,Deaf-blindness,2,0,2,0,1,0,0,1,0,2
2015,Rhode Island,Developmental delay,1256,135,1121,17,123,307,66,706,37,1256
2015,Rhode Island,Emotional disturbance,1629,43,1586,20,199,350,84,960,16,1629
2015,Rhode Island,Hearing impairment,143,22,121,0,17,50,2,74,0,143
2015,Rhode Island,Intellectual disability,770,53,717,4,88,218,22,424,14,770
2015,Rhode Island,Multiple disabilities,368,11,357,5,26,84,4,236,13,368
2015,Rhode Island,Orthopedic impairment,54,0,54,3,2,10,1,36,2,54
2015,Rhode Island,Other health impairment,3537,175,3362,41,295,748,147,2270,36,3537
2015,Rhode Island,Specific learning disability,7653,878,6775,102,791,2394,274,3977,115,7653
2015,Rhode Island,Speech or language impairment,2831,437,2394,31,231,852,99,1544,74,2831
2015,Rhode Island,Traumatic brain injury,64,0,64,0,3,12,1,46,2,64
2015,Rhode Island,Visual impairment,55,4,51,0,7,11,3,30,4,55
2015,South Carolina,All Disabilities,92344,4818,87526,336,38323,6466,3181,43375,663,92344
2015,South Carolina,Autism,6460,227,6233,22,2206,394,225,3499,114,6460
2015,South Carolina,Deaf-blindness,12,0,12,0,3,1,0,8,0,12
2015,South Carolina,Developmental delay,4379,314,4065,13,2065,391,195,1678,37,4379
2015,South Carolina,Emotional disturbance,2418,27,2391,9,1155,72,111,1060,11,2418
2015,South Carolina,Hearing impairment,971,98,873,3,365,104,26,447,26,971
2015,South Carolina,Intellectual disability,6446,264,6182,16,3800,338,163,2079,50,6446
2015,South Carolina,Multiple disabilities,1186,53,1133,8,323,87,44,710,14,1186
2015,South Carolina,Orthopedic impairment,486,40,446,1,151,46,6,274,8,486
2015,South Carolina,Other health impairment,12994,315,12679,45,5032,566,442,6856,53,12994
2015,South Carolina,Specific learning disability,41809,2611,39198,160,18634,3330,1380,18123,182,41809
2015,South Carolina,Speech or language impairment,14595,835,13760,57,4392,1095,567,8324,160,14595
2015,South Carolina,Traumatic brain injury,188,11,177,0,68,16,10,93,1,188
2015,South Carolina,Visual impairment,400,23,377,2,129,26,12,224,7,400
2015,South Dakota,All Disabilities,16900,620,16280,2807,543,959,581,11828,182,16900
