year,state,disability,total_6to21,el_yes,el_no,aian,black,hisp,tworace,white,api,total_ethnicity
2014,Maryland,Intellectual disability,5289,214,5075,8,2998,562,108,1454,159,5289
2014,Maryland,Multiple disabilities,4553,126,4427,18,1496,427,172,2288,152,4553
2014,Maryland,Orthopedic impairment,232,17,215,1,85,28,6,100,12,232
2014,Maryland,Other health impairment,17178,514,16664,73,8012,1487,649,6691,266,17178
2014,Maryland,Specific learning disability,30612,2300,28312,110,13597,5185,900,10326,494,30612
2014,Maryland,Speech or language impairment,13235,1087,12148,37,4263,1762,479,6152,542,13235
2014,Maryland,Traumatic brain injury,227,7,220,2,96,23,12,87,7,227
2014,Maryland,Visual impairment,294,20,274,1,106,31,12,118,26,294
2014,Massachusetts,All Disabilities,151083,12257,138826,468,15603,31629,4581,94404,4398,151083
2014,Massachusetts,Autism,14548,462,14086,19,1123,1807,430,10443,726,14548
2014,Massachusetts,Deaf-blindness,146,10,136,0,15,27,2,96,6,146
2014,Massachusetts,Developmental delay,11099,1364,9735,30,1172,2472,419,6669,337,11099
2014,Massachusetts,Emotional disturbance,14719,753,13966,56,2046,3287,603,8504,223,14719
2014,Massachusetts,Hearing impairment,1047,102,945,4,92,207,21,656,67,1047
2014,Massachusetts,Intellectual disability,9048,1430,7618,26,1557,2943,218,4034,270,9048
2014,Massachusetts,Multiple disabilities,4233,344,3889,9,307,1051,103,2647,116,4233
2014,Massachusetts,Orthopedic impairment,1094,93,1001,2,126,182,25,716,43,1094
2014,Massachusetts,Other health impairment,19452,803,18649,58,1411,3097,571,14040,275,19452
2014,Massachusetts,Specific learning disability,42646,3461,39185,148,4617,9106,1240,26775,760,42646
2014,Massachusetts,Speech or language impairment,23558,3061,20497,89,2340,6141,681,13021,1286,23558
2014,Massachusetts,Traumatic brain injury,8939,344,8595,26,745,1231,254,6429,254,8939
2014,Massachusetts,Visual impairment,554,30,524,1,52,78,14,374,35,554
2014,Michigan,All Disabilities,177715,8306,169409,1681,37251,12273,5590,118517,2403,177715
2014,Michigan,Autism,15829,407,15422,133,2547,662,387,11662,438,15829
2014,Michigan,Deaf-blindness,9,4,5,0,0,4,0,5,0,9
2014,Michigan,Developmental delay,1834,119,1715,11,400,146,89,1147,41,1834
2014,Michigan,Emotional disturbance,11475,134,11341,133,2204,551,442,8081,64,11475
2014,Michigan,Hearing impairment,2335,188,2147,13,434,177,67,1562,82,2335
2014,Michigan,Intellectual disability,17529,760,16769,153,5445,1107,423,10173,228,17529
2014,Michigan,Multiple disabilities,2653,58,2595,17,550,170,57,1800,59,2653
2014,Michigan,Orthopedic impairment,1601,90,1511,9,289,95,37,1124,47,1601
2014,Michigan,Other health impairment,22792,629,22163,258,4153,1201,802,16169,209,22792
2014,Michigan,Specific learning disability,63499,3419,60080,629,14658,5110,1964,40683,455,63499
2014,Michigan,Speech or language impairment,36992,2429,34563,315,6335,2964,1280,25349,749,36992
2014,Michigan,Traumatic brain injury,490,19,471,4,116,39,22,305,4,490
2014,Michigan,Visual impairment,677,50,627,6,120,47,20,457,27,677
2014,Minnesota,All Disabilities,110141,8318,101823,3175,13771,10639,4862,73131,4563,110141
2014,Minnesota,Autism,15552,685,14867,251,1266,918,591,11800,726,15552
2014,Minnesota,Deaf-blindness,51,3,48,1,5,7,1,30,7,51
2014,Minnesota,Developmental delay,2709,396,2313,104,345,341,198,1584,137,2709
2014,Minnesota,Emotional disturbance,14553,323,14230,729,2876,980,968,8837,163,14553
2014,Minnesota,Hearing impairment,1996,268,1728,24,179,216,57,1281,239,1996
2014,Minnesota,Intellectual disability,7541,525,7016,228,1242,623,237,4884,327,7541
2014,Minnesota,Multiple disabilities,1420,105,1315,29,213,113,46,944,75,1420
2014,Minnesota,Orthopedic impairment,1477,130,1347,23,138,112,48,1058,98,1477
2014,Minnesota,Other health impairment,18051,539,17512,503,2047,1298,909,12979,315,18051
2014,Minnesota,Specific learning disability,29615,3710,25905,928,4217,4450,1113,17419,1488,29615
2014,Minnesota,Speech or language impairment,16366,1568,14798,328,1140,1518,667,11765,948,16366
2014,Minnesota,Traumatic brain injury,426,26,400,17,58,30,20,285,16,426
2014,Minnesota,Visual impairment,384,40,344,10,45,33,7,265,24,384
2014,Mississippi,All Disabilities,57149,670,56479,139,27904,1154,533,27146,273,57149
2014,Mississippi,Autism,3684,42,3642,7,1349,90,42,2152,44,3684
2014,Mississippi,Deaf-blindness,8,0,8,0,3,0,0,5,0,8
2014,Mississippi,Developmental delay,4947,73,4874,14,2841,135,85,1853,19,4947
2014,Mississippi,Emotional disturbance,3550,16,3534,3,1971,43,28,1499,6,3550
2014,Mississippi,Hearing impairment,702,23,679,3,330,33,4,319,13,702
2014,Mississippi,Intellectual disability,3396,41,3355,10,2324,58,17,976,11,3396
2014,Mississippi,Multiple disabilities,1131,3,1128,1,571,22,6,523,8,1131
2014,Mississippi,Orthopedic impairment,425,5,420,2,184,9,0,225,5,425
2014,Mississippi,Other health impairment,10146,85,10061,31,5277,139,72,4600,27,10146
2014,Mississippi,Specific learning disability,13934,223,13711,45,7145,345,85,6269,45,13934
2014,Mississippi,Speech or language impairment,14731,150,14581,22,5653,270,192,8501,93,14731
2014,Mississippi,Traumatic brain injury,154,3,151,0,82,3,0,68,1,154
2014,Mississippi,Visual impairment,341,6,335,1,174,7,2,156,1,341
2014,Missouri,All Disabilities,108054,2502,105552,566,20473,4945,2868,77978,1224,108054
2014,Missouri,Autism,9405,167,9238,43,1441,378,251,7076,216,9405
2014,Missouri,Deaf-blindness,20,0,20,1,2,2,0,15,0,20
2014,Missouri,Developmental delay,830,46,784,3,197,55,36,518,21,830
2014,Missouri,Emotional disturbance,6380,37,6343,36,1662,177,244,4232,29,6380
2014,Missouri,Hearing impairment,1093,33,1060,5,185,67,28,777,31,1093
2014,Missouri,Intellectual disability,9413,194,9219,45,2652,427,181,5992,116,9413
2014,Missouri,Multiple disabilities,1385,13,1372,4,322,62,31,932,34,1385
2014,Missouri,Orthopedic impairment,476,7,469,3,58,21,8,376,10,476
2014,Missouri,Other health impairment,21894,192,21702,135,3783,654,598,16591,133,21894
2014,Missouri,Specific learning disability,30006,936,29070,166,6077,1680,720,21183,180,30006
2014,Missouri,Speech or language impairment,26312,853,25459,119,3949,1388,754,19666,436,26312
2014,Missouri,Traumatic brain injury,395,9,386,4,77,10,10,290,4,395
2014,Missouri,Visual impairment,445,15,430,2,68,24,7,330,14,445
2014,Montana,All Disabilities,15412,598,14814,2244,206,780,458,11606,118,15412
2014,Montana,Autism,597,6,591,48,3,23,17,499,7,597
2014,Montana,Deaf-blindness,5,1,4,1,0,0,0,4,0,5
2014,Montana,Developmental delay,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,Montana,Emotional disturbance,742,25,717,99,12,45,28,554,4,742
2014,Montana,Hearing impairment,64,2,62,8,0,4,1,49,2,64
2014,Montana,Intellectual disability,571,28,543,111,12,23,11,405,9,571
2014,Montana,Multiple disabilities,3451,125,3326,507,49,161,103,2600,31,3451
2014,Montana,Orthopedic impairment,42,1,41,1,0,2,0,39,0,42
2014,Montana,Other health impairment,1964,46,1918,182,46,95,51,1584,6,1964
2014,Montana,Specific learning disability,5037,254,4783,850,54,275,136,3695,27,5037
2014,Montana,Speech or language impairment,2859,107,2752,426,25,148,108,2121,31,2859
2014,Montana,Traumatic brain injury,37,0,37,4,3,2,0,27,1,37
2014,Montana,Visual impairment,43,3,40,7,2,2,3,29,0,43
2014,Nebraska,All Disabilities,41876,1643,40233,898,3684,7389,1632,27685,588,41876
2014,Nebraska,Autism,2805,43,2762,40,181,322,101,2098,63,2805
2014,Nebraska,Deaf-blindness,10,0,10,0,2,0,0,8,0,10
2014,Nebraska,Developmental delay,1556,118,1438,79,60,256,74,1074,13,1556
2014,Nebraska,Emotional disturbance,2150,19,2131,75,393,252,151,1267,12,2150
2014,Nebraska,Hearing impairment,647,35,612,9,37,125,17,435,24,647
2014,Nebraska,Intellectual disability,3072,54,3018,93,335,585,100,1917,42,3072
2014,Nebraska,Multiple disabilities,396,0,396,16,30,70,9,267,4,396
2014,Nebraska,Orthopedic impairment,245,11,234,2,17,25,17,174,10,245
2014,Nebraska,Other health impairment,6079,67,6012,85,483,659,258,4555,39,6079
2014,Nebraska,Specific learning disability,14952,624,14328,347,1554,3507,554,8831,159,14952
2014,Nebraska,Speech or language impairment,9542,662,8880,144,571,1532,335,6753,207,9542
2014,Nebraska,Traumatic brain injury,193,4,189,5,14,29,8,133,4,193
2014,Nebraska,Visual impairment,229,6,223,3,7,27,8,173,11,229
2014,Nevada,All Disabilities,45218,9503,35715,788,6257,17423,2461,16783,1506,45218
2014,Nevada,Autism,4864,615,4249,40,439,1487,311,2220,367,4864
2014,Nevada,Deaf-blindness,8,0,8,1,1,1,0,4,1,8
2014,Nevada,Developmental delay,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,Nevada,Emotional disturbance,1856,124,1732,17,409,399,151,860,20,1856
2014,Nevada,Hearing impairment,441,95,346,10,34,222,17,130,28,441
2014,Nevada,Intellectual disability,1958,255,1703,25,329,877,90,550,87,1958
2014,Nevada,Multiple disabilities,1174,42,1132,11,162,434,58,436,73,1174
2014,Nevada,Orthopedic impairment,266,51,215,5,35,94,8,113,11,266
2014,Nevada,Other health impairment,4529,469,4060,75,613,1150,286,2316,89,4529
2014,Nevada,Specific learning disability,23217,6727,16490,480,3620,10562,1032,6991,532,23217
2014,Nevada,Speech or language impairment,6590,1078,5512,117,566,2081,488,3055,283,6590
2014,Nevada,Traumatic brain injury,175,22,153,5,36,59,11,53,11,175
2014,Nevada,Visual impairment,140,25,115,2,13,57,9,55,4,140
2014,New Hampshire,All Disabilities,25646,499,25147,85,725,1160,136,23229,311,25646
2014,New Hampshire,Autism,2256,23,2233,5,44,70,5,2086,46,2256
2014,New Hampshire,Deaf-blindness,7,0,7,0,0,0,0,7,0,7
2014,New Hampshire,Developmental delay,1763,23,1740,3,47,100,19,1570,24,1763
2014,New Hampshire,Emotional disturbance,2136,23,2113,9,94,77,11,1937,8,2136
2014,New Hampshire,Hearing impairment,184,5,179,2,3,14,1,158,6,184
2014,New Hampshire,Intellectual disability,754,28,726,3,32,44,1,661,13,754
2014,New Hampshire,Multiple disabilities,378,3,375,1,14,12,0,343,8,378
2014,New Hampshire,Orthopedic impairment,56,0,56,1,0,2,1,51,1,56
2014,New Hampshire,Other health impairment,5081,69,5012,11,141,173,31,4686,39,5081
2014,New Hampshire,Specific learning disability,9674,251,9423,35,264,514,45,8742,74,9674
2014,New Hampshire,Speech or language impairment,3187,70,3117,15,77,147,21,2839,88,3187
2014,New Hampshire,Traumatic brain injury,64,2,62,0,4,4,0,54,2,64
2014,New Hampshire,Visual impairment,106,2,104,0,5,3,1,95,2,106
2014,New Jersey,All Disabilities,214304,4800,209504,271,39251,50603,2392,113111,8676,214304
2014,New Jersey,Autism,16528,108,16420,21,2353,3196,192,9203,1563,16528
2014,New Jersey,Deaf-blindness,19,0,19,0,2,5,1,10,1,19
2014,New Jersey,Developmental delay,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,New Jersey,Emotional disturbance,8031,35,7996,8,2528,1580,123,3638,154,8031
2014,New Jersey,Hearing impairment,1516,49,1467,3,167,433,17,754,142,1516
2014,New Jersey,Intellectual disability,5101,273,4828,8,1618,1777,42,1434,222,5101
2014,New Jersey,Multiple disabilities,16718,217,16501,32,4433,3732,168,7714,639,16718
2014,New Jersey,Orthopedic impairment,423,8,415,2,48,78,4,256,35,423
2014,New Jersey,Other health impairment,42251,436,41815,48,6950,7947,465,25772,1069,42251
2014,New Jersey,Specific learning disability,76921,1729,75192,101,14801,19560,743,39812,1904,76921
2014,New Jersey,Speech or language impairment,45743,1925,43818,48,6138,12023,629,24017,2888,45743
2014,New Jersey,Traumatic brain injury,668,13,655,0,167,163,5,302,31,668
2014,New Jersey,Visual impairment,385,7,378,0,46,109,3,199,28,385
2014,New Mexico,All Disabilities,43420,10323,33097,4793,981,26958,645,9773,270,43420
2014,New Mexico,Autism,2212,284,1928,141,60,1007,60,905,39,2212
2014,New Mexico,Deaf-blindness,14,2,12,1,1,5,0,7,0,14
2014,New Mexico,Developmental delay,2875,848,2027,451,55,1711,57,587,14,2875
2014,New Mexico,Emotional disturbance,1920,235,1685,180,69,1038,42,587,4,1920
2014,New Mexico,Hearing impairment,501,94,407,64,8,301,5,115,8,501
2014,New Mexico,Intellectual disability,1973,613,1360,237,45,1253,23,394,21,1973
2014,New Mexico,Multiple disabilities,824,188,636,90,15,507,3,201,8,824
2014,New Mexico,Orthopedic impairment,221,44,177,15,6,137,2,57,4,221
2014,New Mexico,Other health impairment,3992,672,3320,305,105,2251,52,1261,18,3992
2014,New Mexico,Specific learning disability,20585,5647,14938,2395,477,13692,270,3667,84,20585
2014,New Mexico,Speech or language impairment,7930,1634,6296,862,134,4850,129,1887,68,7930
2014,New Mexico,Traumatic brain injury,194,38,156,32,4,98,2,57,1,194
2014,New Mexico,Visual impairment,179,24,155,20,2,108,0,48,1,179
2014,New York,All Disabilities,420549,41326,379223,2851,93357,124063,5568,178463,16247,420549
2014,New York,Autism,28969,1945,27024,181,5381,6108,384,15251,1664,28969
2014,New York,Deaf-blindness,18,2,16,0,2,5,0,9,2,18
2014,New York,Developmental delay,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,New York,Emotional disturbance,25205,852,24353,160,9617,6195,458,8422,353,25205
2014,New York,Hearing impairment,4359,440,3919,30,688,1351,39,1803,448,4359
2014,New York,Intellectual disability,12253,2793,9460,113,3589,3663,109,4116,663,12253
2014,New York,Multiple disabilities,15823,1415,14408,112,3010,3228,170,8578,725,15823
2014,New York,Orthopedic impairment,1736,78,1658,16,373,408,24,806,109,1736
2014,New York,Other health impairment,68113,2032,66081,363,10580,11809,1292,42635,1434,68113
2014,New York,Specific learning disability,161926,16471,145455,1187,38861,50491,1820,64383,5184,161926
2014,New York,Speech or language impairment,99858,15171,84687,675,20848,40281,1237,31286,5531,99858
2014,New York,Traumatic brain injury,1006,59,947,8,186,204,15,553,40,1006
2014,New York,Visual impairment,1283,68,1215,6,222,320,20,621,94,1283
2014,North Carolina,All Disabilities,177158,14522,162636,2939,57042,23445,6475,85123,2134,177158
2014,North Carolina,Autism,14904,739,14165,96,3910,1421,572,8500,405,14904
2014,North Carolina,Deaf-blindness,25,1,24,0,8,3,1,13,0,25
2014,North Carolina,Developmental delay,6615,783,5832,69,2336,1111,244,2751,104,6615
2014,North Carolina,Emotional disturbance,5592,103,5489,52,2572,302,275,2372,19,5592
2014,North Carolina,Hearing impairment,1747,236,1511,26,497,359,63,741,61,1747
2014,North Carolina,Intellectual disability,16625,1402,15223,525,7706,1873,437,5901,183,16625
2014,North Carolina,Multiple disabilities,2482,115,2367,36,720,325,74,1277,50,2482
2014,North Carolina,Orthopedic impairment,764,64,700,3,152,96,21,462,30,764
2014,North Carolina,Other health impairment,34209,1031,33178,358,10707,2384,1488,19071,201,34209
2014,North Carolina,Specific learning disability,72321,8212,64109,1203,23296,12651,2510,31955,706,72321
2014,North Carolina,Speech or language impairment,20859,1776,19083,557,4836,2795,748,11579,344,20859
2014,North Carolina,Traumatic brain injury,451,25,426,8,134,49,18,233,9,451
2014,North Carolina,Visual impairment,564,35,529,6,168,76,24,268,22,564
2014,North Dakota,All Disabilities,11835,369,11466,1319,463,604,226,9129,94,11835
2014,North Dakota,Autism,857,8,849,52,36,22,11,723,13,857
2014,North Dakota,Deaf-blindness,2,0,2,0,0,0,0,2,0,2
2014,North Dakota,Developmental delay,909,31,878,127,37,60,26,654,5,909
2014,North Dakota,Emotional disturbance,859,12,847,96,57,36,16,649,5,859
2014,North Dakota,Hearing impairment,119,11,108,13,7,8,2,88,1,119
2014,North Dakota,Intellectual disability,755,33,722,90,36,27,7,587,8,755
2014,North Dakota,Multiple disabilities,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,North Dakota,Orthopedic impairment,70,2,68,5,1,1,0,61,2,70
2014,North Dakota,Other health impairment,1824,40,1784,133,70,94,31,1487,9,1824
2014,North Dakota,Specific learning disability,4251,166,4085,518,150,251,69,3236,27,4251
2014,North Dakota,Speech or language impairment,2103,64,2039,279,66,102,63,1571,22,2103
2014,North Dakota,Traumatic brain injury,48,0,48,4,1,0,1,41,1,48
2014,North Dakota,Visual impairment,38,2,36,2,2,3,0,30,1,38
2014,Northern Marianas,All Disabilities,808,294,514,0,0,0,134,3,671,808
2014,Northern Marianas,Autism,97,9,88,0,0,0,20,0,77,97
2014,Northern Marianas,Deaf-blindness,2,0,2,0,0,0,1,0,1,2
2014,Northern Marianas,Developmental delay,59,7,52,0,0,0,7,0,52,59
2014,Northern Marianas,Emotional disturbance,8,5,3,0,0,0,1,0,7,8
2014,Northern Marianas,Hearing impairment,23,7,16,0,0,0,2,0,21,23
2014,Northern Marianas,Intellectual disability,54,13,41,0,0,0,8,0,46,54
2014,Northern Marianas,Multiple disabilities,34,6,28,0,0,0,2,0,32,34
2014,Northern Marianas,Orthopedic impairment,6,2,4,0,0,0,0,0,6,6
2014,Northern Marianas,Other health impairment,93,36,57,0,0,0,15,1,77,93
2014,Northern Marianas,Specific learning disability,402,200,202,0,0,0,70,2,330,402
2014,Northern Marianas,Speech or language impairment,23,8,15,0,0,0,7,0,16,23
2014,Northern Marianas,Traumatic brain injury,3,1,2,0,0,0,0,0,3,3
2014,Northern Marianas,Visual impairment,4,0,4,0,0,0,1,0,3,4
2014,Ohio,All Disabilities,231776,4976,226800,348,45266,10673,10464,163192,1833,231776
2014,Ohio,Autism,19173,267,18906,26,2488,700,770,14857,332,19173
2014,Ohio,Deaf-blindness,42,0,42,0,8,1,4,29,0,42
2014,Ohio,Developmental delay,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,Ohio,Emotional disturbance,15411,137,15274,19,5093,604,927,8715,53,15411
2014,Ohio,Hearing impairment,1933,61,1872,2,335,120,75,1362,39,1933
2014,Ohio,Intellectual disability,20461,476,19985,38,5688,814,896,12914,111,20461
2014,Ohio,Multiple disabilities,12722,220,12502,13,2492,486,485,9087,159,12722
2014,Ohio,Orthopedic impairment,1390,44,1346,0,187,54,42,1066,41,1390
2014,Ohio,Other health impairment,36827,511,36316,55,6338,1486,1842,26898,208,36827
2014,Ohio,Specific learning disability,95661,2545,93116,155,19117,4979,4202,66672,536,95661
2014,Ohio,Speech or language impairment,25898,667,25231,36,3118,1344,1129,19955,316,25898
2014,Ohio,Traumatic brain injury,1392,31,1361,4,280,51,60,986,11,1392
2014,Ohio,Visual impairment,866,17,849,0,122,34,32,651,27,866
2014,Oklahoma,All Disabilities,96752,3808,92944,15682,11194,11747,4375,52804,950,96752
2014,Oklahoma,Autism,4622,128,4494,623,368,420,199,2912,100,4622
2014,Oklahoma,Deaf-blindness,20,1,19,5,0,1,1,12,1,20
2014,Oklahoma,Developmental delay,15618,690,14928,2303,1340,1735,880,9160,200,15618
2014,Oklahoma,Emotional disturbance,4097,42,4055,619,652,272,198,2342,14,4097
2014,Oklahoma,Hearing impairment,1148,52,1096,142,115,170,61,634,26,1148
2014,Oklahoma,Intellectual disability,5576,314,5262,875,998,773,205,2648,77,5576
2014,Oklahoma,Multiple disabilities,1487,56,1431,225,151,149,51,890,21,1487
2014,Oklahoma,Orthopedic impairment,335,15,320,43,33,43,21,191,4,335
2014,Oklahoma,Other health impairment,14816,228,14588,2345,1551,1032,725,9078,85,14816
2014,Oklahoma,Specific learning disability,39394,1981,37413,6907,5275,5956,1516,19474,266,39394
2014,Oklahoma,Speech or language impairment,8866,286,8580,1479,661,1120,488,4973,145,8866
2014,Oklahoma,Traumatic brain injury,238,5,233,42,19,30,14,128,5,238
2014,Oklahoma,Visual impairment,535,10,525,74,31,46,16,362,6,535
2014,Oregon,All Disabilities,73220,7904,65316,1569,2432,17338,3884,46119,1878,73220
2014,Oregon,Autism,8364,484,7880,118,161,1211,491,6026,357,8364
2014,Oregon,Deaf-blindness,5,1,4,0,0,0,1,2,2,5
2014,Oregon,Developmental delay,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,Oregon,Emotional disturbance,4577,174,4403,95,239,646,319,3220,58,4577
2014,Oregon,Hearing impairment,851,152,699,14,33,275,32,432,65,851
2014,Oregon,Intellectual disability,3874,358,3516,95,162,914,166,2428,109,3874
2014,Oregon,Multiple disabilities,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,Oregon,Orthopedic impairment,673,41,632,13,17,127,26,463,27,673
2014,Oregon,Other health impairment,11862,578,11284,291,508,1840,725,8310,188,11862
2014,Oregon,Specific learning disability,26234,3397,22837,631,850,7803,1242,15254,454,26234
2014,Oregon,Speech or language impairment,16236,2679,13557,295,447,4398,854,9634,608,16236
2014,Oregon,Traumatic brain injury,248,16,232,8,7,55,17,158,3,248
2014,Oregon,Visual impairment,296,24,272,9,8,69,11,192,7,296
2014,Pennsylvania,All Disabilities,265548,9220,256328,494,45439,28326,9195,178192,3902,265548
2014,Pennsylvania,Autism,25754,483,25271,36,3140,2032,1348,18478,720,25754
2014,Pennsylvania,Deaf-blindness,68,4,64,0,6,5,6,49,2,68
2014,Pennsylvania,Developmental delay,132,16,116,0,18,11,6,92,5,132
2014,Pennsylvania,Emotional disturbance,22946,367,22579,61,5756,2195,841,13976,117,22946
2014,Pennsylvania,Hearing impairment,2656,112,2544,3,354,280,136,1769,114,2656
2014,Pennsylvania,Intellectual disability,17713,814,16899,28,4070,1813,708,10758,336,17713
2014,Pennsylvania,Multiple disabilities,2903,59,2844,5,383,339,117,1996,63,2903
2014,Pennsylvania,Orthopedic impairment,742,17,725,1,120,67,39,495,20,742
2014,Pennsylvania,Other health impairment,35435,941,34494,72,5251,3465,1148,25085,414,35435
2014,Pennsylvania,Specific learning disability,117279,5190,112089,222,22064,14802,3350,75702,1139,117279
2014,Pennsylvania,Speech or language impairment,38156,1167,36989,60,4028,3173,1422,28547,926,38156
2014,Pennsylvania,Traumatic brain injury,652,14,638,3,94,54,15,474,12,652
2014,Pennsylvania,Visual impairment,1112,36,1076,3,155,90,59,771,34,1112
2014,Puerto Rico,All Disabilities,112218,447,111771,76,NA,111992,0,120,NA,112188
2014,Puerto Rico,Autism,3351,33,3318,1,NA,3345,0,4,NA,3350
2014,Puerto Rico,Deaf-blindness,18,0,18,0,NA,18,0,0,NA,18
2014,Puerto Rico,Developmental delay,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,Puerto Rico,Emotional disturbance,1347,12,1335,0,NA,1343,0,2,NA,1345
2014,Puerto Rico,Hearing impairment,562,2,560,0,NA,560,0,2,NA,562
2014,Puerto Rico,Intellectual disability,6202,28,6174,2,NA,6196,0,3,NA,6201
2014,Puerto Rico,Multiple disabilities,994,3,991,3,NA,989,0,1,NA,993
2014,Puerto Rico,Orthopedic impairment,320,2,318,0,NA,319,0,1,NA,320
2014,Puerto Rico,Other health impairment,17232,74,17158,9,NA,17186,0,30,NA,17225
2014,Puerto Rico,Specific learning disability,53793,241,53552,41,NA,53699,0,45,NA,53785
2014,Puerto Rico,Speech or language impairment,27849,51,27798,19,NA,27789,0,32,NA,27840
2014,Puerto Rico,Traumatic brain injury,40,0,40,0,NA,39,0,0,NA,39
2014,Puerto Rico,Visual impairment,510,1,509,1,NA,509,0,0,NA,510
2014,Republic Of Palau,All Disabilities,100,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Autism,1,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Deaf-blindness,0,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Developmental delay,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,Republic Of Palau,Emotional disturbance,1,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Hearing impairment,1,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Intellectual disability,2,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Multiple disabilities,10,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Orthopedic impairment,1,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Other health impairment,2,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Specific learning disability,77,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Speech or language impairment,4,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Traumatic brain injury,0,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of Palau,Visual impairment,1,NA,NA,0,0,0,0,0,NA,0
2014,Republic Of The Marshall Islands,All Disabilities,703,NA,NA,0,0,0,0,0,703,703
2014,Republic Of The Marshall Islands,Autism,5,NA,NA,0,0,0,0,0,5,5
2014,Republic Of The Marshall Islands,Deaf-blindness,2,NA,NA,0,0,0,0,0,2,2
2014,Republic Of The Marshall Islands,Developmental delay,15,NA,NA,0,0,0,0,0,15,15
2014,Republic Of The Marshall Islands,Emotional disturbance,8,NA,NA,0,0,0,0,0,8,8
2014,Republic Of The Marshall Islands,Hearing impairment,63,NA,NA,0,0,0,0,0,63,63
2014,Republic Of The Marshall Islands,Intellectual disability,3,NA,NA,0,0,0,0,0,3,3
2014,Republic Of The Marshall Islands,Multiple disabilities,9,NA,NA,0,0,0,0,0,9,9
2014,Republic Of The Marshall Islands,Orthopedic impairment,6,NA,NA,0,0,0,0,0,6,6
2014,Republic Of The Marshall Islands,Other health impairment,3,NA,NA,0,0,0,0,0,3,3
2014,Republic Of The Marshall Islands,Specific learning disability,541,NA,NA,0,0,0,0,0,541,541
2014,Republic Of The Marshall Islands,Speech or language impairment,28,NA,NA,0,0,0,0,0,28,28
2014,Republic Of The Marshall Islands,Traumatic brain injury,3,NA,NA,0,0,0,0,0,3,3
2014,Republic Of The Marshall Islands,Visual impairment,17,NA,NA,0,0,0,0,0,17,17
2014,Rhode Island,All Disabilities,20418,821,19597,238,1861,5225,748,12004,342,20418
2014,Rhode Island,Autism,2065,33,2032,14,112,274,68,1567,30,2065
2014,Rhode Island,Deaf-blindness,5,0,5,0,0,2,0,3,0,5
2014,Rhode Island,Developmental delay,1144,53,1091,12,109,290,62,641,30,1144
2014,Rhode Island,Emotional disturbance,1728,19,1709,24,211,370,104,998,21,1728
2014,Rhode Island,Hearing impairment,139,8,131,1,14,45,1,78,0,139
2014,Rhode Island,Intellectual disability,780,32,748,7,81,215,21,442,14,780
2014,Rhode Island,Multiple disabilities,352,7,345,3,23,79,6,225,16,352
2014,Rhode Island,Orthopedic impairment,63,0,63,3,6,10,1,41,2,63
2014,Rhode Island,Other health impairment,3402,81,3321,44,271,686,128,2240,33,3402
2014,Rhode Island,Specific learning disability,7803,392,7411,105,826,2396,253,4108,115,7803
2014,Rhode Island,Speech or language impairment,2829,194,2635,25,199,836,102,1591,76,2829
2014,Rhode Island,Traumatic brain injury,56,1,55,0,2,12,1,39,2,56
2014,Rhode Island,Visual impairment,52,1,51,0,7,10,1,31,3,52
2014,South Carolina,All Disabilities,90129,4638,85491,301,37771,5717,3083,42644,613,90129
2014,South Carolina,Autism,5767,207,5560,17,1964,325,208,3151,102,5767
2014,South Carolina,Deaf-blindness,7,0,7,0,1,0,0,6,0,7
2014,South Carolina,Developmental delay,4131,310,3821,10,1995,369,186,1545,26,4131
2014,South Carolina,Emotional disturbance,2603,39,2564,10,1292,75,124,1093,9,2603
2014,South Carolina,Hearing impairment,973,82,891,2,361,93,38,451,28,973
2014,South Carolina,Intellectual disability,6574,231,6343,20,3886,316,160,2145,47,6574
2014,South Carolina,Multiple disabilities,1059,53,1006,5,289,74,39,641,11,1059
2014,South Carolina,Orthopedic impairment,499,43,456,1,158,46,13,273,8,499
2014,South Carolina,Other health impairment,12253,330,11923,37,4642,471,417,6644,42,12253
