year,state,disability,total_6to21,el_yes,el_no,aian,black,hisp,tworace,white,api,total_ethnicity
2013,KENTUCKY,Visual impairment,446,8,438,2,39,17,5,377,6,446
2013,LOUISIANA,All Disabilities,68883,886,67997,517,34599,2036,850,30416,465,68883
2013,LOUISIANA,Autism,3970,52,3918,18,1587,136,50,2103,76,3970
2013,LOUISIANA,Deaf-blindness,3,0,3,0,0,0,0,3,0,3
2013,LOUISIANA,Developmental delay (valid only for children ages 3-9 when defined by state),6313,73,6240,36,3185,175,142,2736,39,6313
2013,LOUISIANA,Emotional disturbance,1734,7,1727,7,1028,31,17,646,5,1734
2013,LOUISIANA,Hearing impairment,1124,25,1099,12,487,62,11,539,13,1124
2013,LOUISIANA,Intellectual disability,7108,74,7034,49,4616,154,42,2209,38,7108
2013,LOUISIANA,Multiple disabilities,922,4,918,9,406,25,13,462,7,922
2013,LOUISIANA,Orthopedic impairment,1019,12,1007,9,407,31,6,553,13,1019
2013,LOUISIANA,Other health impairment,9548,77,9471,51,4059,234,107,5065,32,9548
2013,LOUISIANA,Specific learning disability,23307,319,22988,230,13093,669,224,9005,86,23307
2013,LOUISIANA,Speech or language impairment,13137,236,12901,93,5390,504,234,6768,148,13137
2013,LOUISIANA,Traumatic brain injury,229,1,228,2,131,5,0,90,1,229
2013,LOUISIANA,Visual impairment,469,6,463,1,210,10,4,237,7,469
2013,MAINE,All Disabilities,28497,662,27835,385,848,610,498,25891,265,28497
2013,MAINE,Autism,2602,27,2575,30,56,42,43,2400,31,2602
2013,MAINE,Deaf-blindness,4,3,1,0,0,1,0,3,0,4
2013,MAINE,Developmental delay (valid only for children ages 3-9 when defined by state),44,5,39,1,6,1,1,34,1,44
2013,MAINE,Emotional disturbance,2241,47,2194,51,76,58,44,2001,11,2241
2013,MAINE,Hearing impairment,147,10,137,0,9,2,2,131,3,147
2013,MAINE,Intellectual disability,710,32,678,9,26,14,12,646,3,710
2013,MAINE,Multiple disabilities,2906,54,2852,43,90,63,46,2640,24,2906
2013,MAINE,Orthopedic impairment,41,4,37,1,5,2,1,31,1,41
2013,MAINE,Other health impairment,6055,112,5943,56,190,132,107,5526,44,6055
2013,MAINE,Specific learning disability,9211,243,8968,133,282,195,146,8376,79,9211
2013,MAINE,Speech or language impairment,4436,123,4313,60,104,100,92,4014,66,4436
2013,MAINE,Traumatic brain injury,49,1,48,0,4,0,2,42,1,49
2013,MAINE,Visual impairment,51,1,50,1,0,0,2,47,1,51
2013,MARYLAND,All Disabilities,90652,4677,85975,311,39164,10971,2857,34859,2490,90652
2013,MARYLAND,Autism,9293,270,9023,30,3299,833,325,4247,559,9293
2013,MARYLAND,Deaf-blindness,16,0,16,0,4,3,1,8,0,16
2013,MARYLAND,Developmental delay (valid only for children ages 3-9 when defined by state),2279,433,1846,5,884,557,73,642,118,2279
2013,MARYLAND,Emotional disturbance,6625,48,6577,26,3863,304,221,2146,65,6625
2013,MARYLAND,Hearing impairment,905,40,865,3,253,128,23,430,68,905
2013,MARYLAND,Intellectual disability,5224,191,5033,10,2908,524,99,1527,156,5224
2013,MARYLAND,Multiple disabilities,4165,106,4059,15,1428,365,148,2073,136,4165
2013,MARYLAND,Orthopedic impairment,256,22,234,1,103,32,4,102,14,256
2013,MARYLAND,Other health impairment,16715,443,16272,71,7727,1424,588,6642,263,16715
2013,MARYLAND,Specific learning disability,30874,1961,28913,107,13975,4934,865,10509,484,30874
2013,MARYLAND,Speech or language impairment,13785,1140,12645,39,4512,1816,492,6335,591,13785
2013,MARYLAND,Traumatic brain injury,231,8,223,2,103,21,8,89,8,231
2013,MARYLAND,Visual impairment,284,15,269,2,105,30,10,109,28,284
2013,MASSACHUSETTS,All Disabilities,150100,11476,138624,442,15515,30524,4289,95016,4314,150100
2013,MASSACHUSETTS,Autism,13485,377,13108,20,1038,1479,376,9914,658,13485
2013,MASSACHUSETTS,Deaf-blindness,160,13,147,0,16,34,3,102,5,160
2013,MASSACHUSETTS,Developmental delay (valid only for children ages 3-9 when defined by state),10846,1141,9705,28,1112,2275,396,6699,336,10846
2013,MASSACHUSETTS,Emotional disturbance,14438,731,13707,49,1983,3155,580,8456,215,14438
2013,MASSACHUSETTS,Hearing impairment,1034,94,940,4,98,210,18,639,65,1034
2013,MASSACHUSETTS,Intellectual disability,9410,1423,7987,28,1595,2995,207,4302,283,9410
2013,MASSACHUSETTS,Multiple disabilities,4356,358,3998,8,321,1098,98,2726,105,4356
2013,MASSACHUSETTS,Orthopedic impairment,1165,83,1082,2,124,188,30,779,42,1165
2013,MASSACHUSETTS,Other health impairment,18119,737,17382,51,1260,2832,505,13225,246,18119
2013,MASSACHUSETTS,Specific learning disability,43711,3252,40459,150,4811,8987,1174,27793,796,43711
2013,MASSACHUSETTS,Speech or language impairment,24179,2919,21260,75,2427,6039,655,13705,1278,24179
2013,MASSACHUSETTS,Traumatic brain injury,8642,317,8325,25,673,1158,230,6305,251,8642
2013,MASSACHUSETTS,Visual impairment,555,31,524,2,57,74,17,371,34,555
2013,MICHIGAN,All Disabilities,179940,7556,172384,1774,37899,11772,4959,121123,2413,179940
2013,MICHIGAN,Autism,15370,321,15049,128,2399,595,308,11533,407,15370
2013,MICHIGAN,Deaf-blindness,17,5,12,0,1,4,0,10,2,17
2013,MICHIGAN,Developmental delay (valid only for children ages 3-9 when defined by state),1745,90,1655,17,372,123,80,1105,48,1745
2013,MICHIGAN,Emotional disturbance,11999,127,11872,142,2387,557,410,8436,67,11999
2013,MICHIGAN,Hearing impairment,2366,153,2213,18,425,181,62,1601,79,2366
2013,MICHIGAN,Intellectual disability,18041,685,17356,156,5682,1069,397,10510,227,18041
2013,MICHIGAN,Multiple disabilities,2701,49,2652,16,576,150,49,1848,62,2701
2013,MICHIGAN,Orthopedic impairment,1701,84,1617,13,301,85,31,1221,50,1701
2013,MICHIGAN,Other health impairment,21639,530,21109,254,3893,1065,680,15561,186,21639
2013,MICHIGAN,Specific learning disability,65697,3216,62481,693,15554,5016,1794,42178,462,65697
2013,MICHIGAN,Speech or language impairment,37455,2234,35221,326,6071,2840,1111,26313,794,37455
2013,MICHIGAN,Traumatic brain injury,503,22,481,4,112,38,20,324,5,503
2013,MICHIGAN,Visual impairment,706,40,666,7,126,49,17,483,24,706
2013,MINNESOTA,All Disabilities,109332,7882,101450,3225,13865,10191,4245,73326,4480,109332
2013,MINNESOTA,Autism,15064,625,14439,230,1200,829,512,11628,665,15064
2013,MINNESOTA,Deaf-blindness,60,4,56,1,3,8,1,41,6,60
2013,MINNESOTA,Developmental delay (valid only for children ages 3-9 when defined by state),2548,316,2232,96,262,333,171,1570,116,2548
2013,MINNESOTA,Emotional disturbance,14691,336,14355,750,3050,953,848,8922,168,14691
2013,MINNESOTA,Hearing impairment,2012,276,1736,21,174,200,53,1304,260,2012
2013,MINNESOTA,Intellectual disability,7720,482,7238,251,1242,608,213,5073,333,7720
2013,MINNESOTA,Multiple disabilities,1359,101,1258,24,196,112,42,907,78,1359
2013,MINNESOTA,Orthopedic impairment,1488,108,1380,24,130,108,41,1088,97,1488
2013,MINNESOTA,Other health impairment,17574,485,17089,480,2025,1174,762,12841,292,17574
2013,MINNESOTA,Specific learning disability,29724,3555,26169,969,4343,4348,986,17602,1476,29724
2013,MINNESOTA,Speech or language impairment,16291,1542,14749,352,1153,1456,598,11782,950,16291
2013,MINNESOTA,Traumatic brain injury,424,22,402,18,50,31,13,295,17,424
2013,MINNESOTA,Visual impairment,377,30,347,9,37,31,5,273,22,377
2013,MISSISSIPPI,All Disabilities,55617,620,54997,142,27329,1083,340,26462,261,55617
2013,MISSISSIPPI,Autism,3331,43,3288,8,1209,81,28,1966,39,3331
2013,MISSISSIPPI,Deaf-blindness,5,0,5,0,1,0,0,4,0,5
2013,MISSISSIPPI,Developmental delay (valid only for children ages 3-9 when defined by state),4827,71,4756,9,2804,125,49,1813,27,4827
2013,MISSISSIPPI,Emotional disturbance,3457,11,3446,4,1922,40,13,1475,3,3457
2013,MISSISSIPPI,Hearing impairment,688,21,667,2,319,32,3,321,11,688
2013,MISSISSIPPI,Intellectual disability,3416,38,3378,10,2333,54,10,995,14,3416
2013,MISSISSIPPI,Multiple disabilities,1061,4,1057,2,534,20,3,495,7,1061
2013,MISSISSIPPI,Orthopedic impairment,457,6,451,3,195,10,0,244,5,457
2013,MISSISSIPPI,Other health impairment,9213,67,9146,24,4843,105,48,4168,25,9213
2013,MISSISSIPPI,Specific learning disability,13824,205,13619,46,7204,319,56,6164,35,13824
2013,MISSISSIPPI,Speech or language impairment,14860,146,14714,33,5721,288,128,8597,93,14860
2013,MISSISSIPPI,Traumatic brain injury,145,2,143,0,70,2,1,71,1,145
2013,MISSISSIPPI,Visual impairment,333,6,327,1,174,7,1,149,1,333
2013,MISSOURI,All Disabilities,107245,2152,105093,558,20605,4515,2454,77936,1177,107245
2013,MISSOURI,Autism,8750,112,8638,42,1297,331,192,6686,202,8750
2013,MISSOURI,Deaf-blindness,19,0,19,0,3,2,0,14,0,19
2013,MISSOURI,Developmental delay (valid only for children ages 3-9 when defined by state),757,36,721,4,192,39,32,471,19,757
2013,MISSOURI,Emotional disturbance,6357,30,6327,31,1709,163,209,4217,28,6357
2013,MISSOURI,Hearing impairment,1085,28,1057,3,189,63,30,775,25,1085
2013,MISSOURI,Intellectual disability,9720,181,9539,47,2804,418,166,6155,130,9720
2013,MISSOURI,Multiple disabilities,1414,9,1405,4,310,46,31,992,31,1414
2013,MISSOURI,Orthopedic impairment,503,7,496,2,60,26,6,400,9,503
2013,MISSOURI,Other health impairment,20932,158,20774,134,3573,586,491,16022,126,20932
2013,MISSOURI,Specific learning disability,30090,819,29271,158,6261,1516,625,21343,187,30090
2013,MISSOURI,Speech or language impairment,26763,747,26016,125,4060,1289,654,20231,404,26763
2013,MISSOURI,Traumatic brain injury,411,11,400,3,78,14,10,302,4,411
2013,MISSOURI,Visual impairment,444,14,430,5,69,22,8,328,12,444
2013,MONTANA,All Disabilities,14877,668,14209,2175,184,701,385,11302,130,14877
2013,MONTANA,Autism,526,8,518,38,5,19,15,444,5,526
2013,MONTANA,Deaf-blindness,6,0,6,0,0,0,0,6,0,6
2013,MONTANA,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,MONTANA,Emotional disturbance,724,24,700,97,18,35,28,541,5,724
2013,MONTANA,Hearing impairment,60,2,58,6,0,6,1,45,2,60
2013,MONTANA,Intellectual disability,577,29,548,121,9,24,11,405,7,577
2013,MONTANA,Multiple disabilities,3345,145,3200,500,49,157,81,2524,34,3345
2013,MONTANA,Orthopedic impairment,50,0,50,2,0,2,0,46,0,50
2013,MONTANA,Other health impairment,1838,47,1791,174,35,74,40,1506,9,1838
2013,MONTANA,Specific learning disability,4766,286,4480,768,46,243,117,3560,32,4766
2013,MONTANA,Speech or language impairment,2905,123,2782,461,18,138,87,2168,33,2905
2013,MONTANA,Traumatic brain injury,38,0,38,0,2,1,2,32,1,38
2013,MONTANA,Visual impairment,42,4,38,8,2,2,3,25,2,42
2013,NEBRASKA,All Disabilities,41610,1446,40164,886,3583,7045,1543,27996,557,41610
2013,NEBRASKA,Autism,2592,44,2548,37,151,300,86,1963,55,2592
2013,NEBRASKA,Deaf-blindness,8,0,8,0,1,0,0,7,0,8
2013,NEBRASKA,Developmental delay (valid only for children ages 3-9 when defined by state),1587,118,1469,72,57,266,62,1114,16,1587
2013,NEBRASKA,Emotional disturbance,2083,21,2062,80,362,229,135,1260,17,2083
2013,NEBRASKA,Hearing impairment,632,27,605,10,32,113,23,435,19,632
2013,NEBRASKA,Intellectual disability,3214,51,3163,85,344,591,103,2045,46,3214
2013,NEBRASKA,Multiple disabilities,407,0,407,15,33,72,8,274,5,407
2013,NEBRASKA,Orthopedic impairment,240,8,232,2,11,25,13,179,10,240
2013,NEBRASKA,Other health impairment,5927,56,5871,79,460,595,249,4514,30,5927
2013,NEBRASKA,Specific learning disability,14837,484,14353,358,1508,3263,530,9032,146,14837
2013,NEBRASKA,Speech or language impairment,9653,623,9030,140,604,1539,322,6850,198,9653
2013,NEBRASKA,Traumatic brain injury,208,6,202,5,12,29,5,151,6,208
2013,NEBRASKA,Visual impairment,222,8,214,3,8,23,7,172,9,222
2013,NEVADA,All Disabilities,43811,9226,34585,825,6026,16702,2165,16649,1444,43811
2013,NEVADA,Autism,4156,560,3596,45,365,1258,247,1923,318,4156
2013,NEVADA,Deaf-blindness,8,1,7,1,1,1,0,4,1,8
2013,NEVADA,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,NEVADA,Emotional disturbance,1833,113,1720,30,402,364,132,884,21,1833
2013,NEVADA,Hearing impairment,435,94,341,6,35,207,20,140,27,435
2013,NEVADA,Intellectual disability,1884,277,1607,28,309,838,81,534,94,1884
2013,NEVADA,Multiple disabilities,1123,58,1065,11,152,409,53,417,81,1123
2013,NEVADA,Orthopedic impairment,286,53,233,5,32,100,8,130,11,286
2013,NEVADA,Other health impairment,4219,416,3803,82,559,1007,257,2245,69,4219
2013,NEVADA,Specific learning disability,22969,6448,16521,489,3530,10267,939,7191,553,22969
2013,NEVADA,Speech or language impairment,6584,1152,5432,120,599,2131,414,3067,253,6584
2013,NEVADA,Traumatic brain injury,180,25,155,7,31,64,7,59,12,180
2013,NEVADA,Visual impairment,134,29,105,1,11,56,7,55,4,134
2013,NEW HAMPSHIRE,All Disabilities,25838,538,25300,73,679,1116,120,23550,300,25838
2013,NEW HAMPSHIRE,Autism,2128,19,2109,4,38,55,11,1977,43,2128
2013,NEW HAMPSHIRE,Deaf-blindness,7,0,7,0,0,0,0,7,0,7
2013,NEW HAMPSHIRE,Developmental delay (valid only for children ages 3-9 when defined by state),1679,30,1649,5,50,90,13,1500,21,1679
2013,NEW HAMPSHIRE,Emotional disturbance,2132,26,2106,3,82,80,13,1948,6,2132
2013,NEW HAMPSHIRE,Hearing impairment,191,5,186,1,3,12,2,166,7,191
2013,NEW HAMPSHIRE,Intellectual disability,747,23,724,2,31,41,0,663,10,747
2013,NEW HAMPSHIRE,Multiple disabilities,378,2,376,1,11,11,0,346,9,378
2013,NEW HAMPSHIRE,Orthopedic impairment,56,0,56,0,0,2,1,51,2,56
2013,NEW HAMPSHIRE,Other health impairment,5078,70,5008,10,139,181,23,4686,39,5078
2013,NEW HAMPSHIRE,Specific learning disability,9943,269,9674,32,250,486,42,9056,77,9943
2013,NEW HAMPSHIRE,Speech or language impairment,3333,91,3242,15,68,151,14,3002,83,3333
2013,NEW HAMPSHIRE,Traumatic brain injury,70,2,68,0,4,4,0,61,1,70
2013,NEW HAMPSHIRE,Visual impairment,96,1,95,0,3,3,1,87,2,96
2013,NEW JERSEY,All Disabilities,211023,4160,206863,297,39563,48191,1997,112517,8458,211023
2013,NEW JERSEY,Autism,15538,68,15470,19,2206,2768,157,8921,1467,15538
2013,NEW JERSEY,Deaf-blindness,19,0,19,0,6,4,0,7,2,19
2013,NEW JERSEY,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,NEW JERSEY,Emotional disturbance,8295,35,8260,14,2666,1590,112,3764,149,8295
2013,NEW JERSEY,Hearing impairment,1500,39,1461,3,190,425,11,738,133,1500
2013,NEW JERSEY,Intellectual disability,5086,259,4827,6,1640,1718,35,1453,234,5086
2013,NEW JERSEY,Multiple disabilities,17419,195,17224,27,4745,3723,155,8131,638,17419
2013,NEW JERSEY,Orthopedic impairment,432,12,420,1,47,74,3,279,28,432
2013,NEW JERSEY,Other health impairment,40117,368,39749,60,6623,7211,360,24869,994,40117
2013,NEW JERSEY,Specific learning disability,76969,1431,75538,112,15195,19050,639,40088,1885,76969
2013,NEW JERSEY,Speech or language impairment,44537,1729,42808,53,6020,11356,517,23729,2862,44537
2013,NEW JERSEY,Traumatic brain injury,730,16,714,2,182,177,5,327,37,730
2013,NEW JERSEY,Visual impairment,381,8,373,0,43,95,3,211,29,381
2013,NEW MEXICO,All Disabilities,42936,10367,32569,4727,998,26251,609,10081,270,42936
2013,NEW MEXICO,Autism,2062,252,1810,128,56,918,59,862,39,2062
2013,NEW MEXICO,Deaf-blindness,10,1,9,0,0,5,0,5,0,10
2013,NEW MEXICO,Developmental delay (valid only for children ages 3-9 when defined by state),2734,847,1887,450,59,1581,49,582,13,2734
2013,NEW MEXICO,Emotional disturbance,1985,237,1748,182,69,1077,32,620,5,1985
2013,NEW MEXICO,Hearing impairment,509,105,404,66,10,297,5,125,6,509
2013,NEW MEXICO,Intellectual disability,1966,599,1367,245,52,1226,23,399,21,1966
2013,NEW MEXICO,Multiple disabilities,828,189,639,88,15,509,3,206,7,828
2013,NEW MEXICO,Orthopedic impairment,225,49,176,12,4,140,3,62,4,225
2013,NEW MEXICO,Other health impairment,3865,640,3225,283,97,2152,45,1268,20,3865
2013,NEW MEXICO,Specific learning disability,19940,5646,14294,2374,476,13003,258,3747,82,19940
2013,NEW MEXICO,Speech or language impairment,8444,1740,6704,857,154,5133,130,2100,70,8444
2013,NEW MEXICO,Traumatic brain injury,183,38,145,26,4,93,1,57,2,183
2013,NEW MEXICO,Visual impairment,185,24,161,16,2,117,1,48,1,185
2013,NEW YORK,All Disabilities,389266,38066,351200,2561,87168,110104,4258,170546,14629,389266
2013,NEW YORK,Autism,26745,1559,25186,166,4930,5287,279,14581,1502,26745
2013,NEW YORK,Deaf-blindness,20,1,19,0,3,3,0,13,1,20
2013,NEW YORK,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,NEW YORK,Emotional disturbance,26233,942,25291,164,10322,6454,354,8579,360,26233
2013,NEW YORK,Hearing impairment,4116,463,3653,29,653,1252,31,1721,430,4116
2013,NEW YORK,Intellectual disability,12204,2744,9460,112,3635,3591,92,4116,658,12204
2013,NEW YORK,Multiple disabilities,16403,1031,15372,108,3216,3236,171,8959,713,16403
2013,NEW YORK,Orthopedic impairment,1661,94,1567,18,352,391,20,772,108,1661
2013,NEW YORK,Other health impairment,61853,1794,60059,306,9499,9785,977,40017,1269,61853
2013,NEW YORK,Specific learning disability,148647,15213,133434,1045,35433,44180,1325,62120,4544,148647
2013,NEW YORK,Speech or language impairment,89104,14106,74998,599,18702,35446,979,28459,4919,89104
2013,NEW YORK,Traumatic brain injury,1042,61,981,7,204,188,12,590,41,1042
2013,NEW YORK,Visual impairment,1238,58,1180,7,219,291,18,619,84,1238
2013,NORTH CAROLINA,All Disabilities,174291,9401,164890,3066,56770,21447,6204,84837,1967,174291
2013,NORTH CAROLINA,Autism,13811,435,13376,99,3589,1193,535,8043,352,13811
2013,NORTH CAROLINA,Deaf-blindness,29,1,28,0,9,5,1,14,0,29
2013,NORTH CAROLINA,Developmental delay (valid only for children ages 3-9 when defined by state),6552,478,6074,70,2349,1004,215,2818,96,6552
2013,NORTH CAROLINA,Emotional disturbance,5715,66,5649,72,2655,290,269,2412,17,5715
2013,NORTH CAROLINA,Hearing impairment,1813,176,1637,32,513,348,59,809,52,1813
2013,NORTH CAROLINA,Intellectual disability,16927,803,16124,540,7993,1718,452,6047,177,16927
2013,NORTH CAROLINA,Multiple disabilities,2401,106,2295,34,685,305,70,1269,38,2401
2013,NORTH CAROLINA,Orthopedic impairment,794,51,743,6,159,93,20,493,23,794
2013,NORTH CAROLINA,Other health impairment,33280,651,32629,390,10481,2093,1402,18725,189,33280
2013,NORTH CAROLINA,Specific learning disability,70700,5604,65096,1241,23077,11578,2434,31689,681,70700
2013,NORTH CAROLINA,Speech or language impairment,21263,998,20265,567,4957,2708,706,12011,314,21263
2013,NORTH CAROLINA,Traumatic brain injury,410,10,400,6,135,39,16,206,8,410
2013,NORTH CAROLINA,Visual impairment,596,22,574,9,168,73,25,301,20,596
2013,NORTH DAKOTA,All Disabilities,11536,328,11208,1260,404,559,209,9006,98,11536
2013,NORTH DAKOTA,Autism,759,5,754,36,28,18,11,659,7,759
2013,NORTH DAKOTA,Deaf-blindness,3,0,3,0,0,0,0,3,0,3
2013,NORTH DAKOTA,Developmental delay (valid only for children ages 3-9 when defined by state),829,28,801,120,35,54,23,590,7,829
2013,NORTH DAKOTA,Emotional disturbance,851,14,837,93,49,36,15,655,3,851
2013,NORTH DAKOTA,Hearing impairment,117,8,109,11,6,9,2,88,1,117
2013,NORTH DAKOTA,Intellectual disability,772,36,736,85,35,27,11,603,11,772
2013,NORTH DAKOTA,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,NORTH DAKOTA,Orthopedic impairment,80,3,77,4,0,2,0,72,2,80
2013,NORTH DAKOTA,Other health impairment,1733,25,1708,122,62,77,29,1431,12,1733
2013,NORTH DAKOTA,Specific learning disability,4155,140,4015,492,126,227,64,3219,27,4155
2013,NORTH DAKOTA,Speech or language impairment,2136,67,2069,288,62,104,53,1603,26,2136
2013,NORTH DAKOTA,Traumatic brain injury,54,1,53,5,1,1,1,45,1,54
2013,NORTH DAKOTA,Visual impairment,47,1,46,4,0,4,0,38,1,47
2013,NORTHERN MARIANAS,All Disabilities,819,NA,NA,0,0,0,151,3,665,819
2013,NORTHERN MARIANAS,Autism,85,NA,NA,0,0,0,20,0,65,85
2013,NORTHERN MARIANAS,Deaf-blindness,1,NA,NA,0,0,0,1,0,0,1
2013,NORTHERN MARIANAS,Developmental delay (valid only for children ages 3-9 when defined by state),64,NA,NA,0,0,0,7,0,57,64
2013,NORTHERN MARIANAS,Emotional disturbance,8,NA,NA,0,0,0,2,0,6,8
2013,NORTHERN MARIANAS,Hearing impairment,21,NA,NA,0,0,0,1,0,20,21
2013,NORTHERN MARIANAS,Intellectual disability,54,NA,NA,0,0,0,6,0,48,54
2013,NORTHERN MARIANAS,Multiple disabilities,30,NA,NA,0,0,0,4,0,26,30
2013,NORTHERN MARIANAS,Orthopedic impairment,7,NA,NA,0,0,0,0,0,7,7
2013,NORTHERN MARIANAS,Other health impairment,89,NA,NA,0,0,0,18,0,71,89
2013,NORTHERN MARIANAS,Specific learning disability,421,NA,NA,0,0,0,83,2,336,421
2013,NORTHERN MARIANAS,Speech or language impairment,31,NA,NA,0,0,0,8,1,22,31
2013,NORTHERN MARIANAS,Traumatic brain injury,3,NA,NA,0,0,0,0,0,3,3
2013,NORTHERN MARIANAS,Visual impairment,5,NA,NA,0,0,0,1,0,4,5
2013,OHIO,All Disabilities,231608,4596,227012,375,44694,9778,10311,164632,1818,231608
2013,OHIO,Autism,18287,228,18059,24,2315,604,733,14298,313,18287
2013,OHIO,Deaf-blindness,46,0,46,1,7,1,4,33,0,46
2013,OHIO,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,OHIO,Emotional disturbance,15451,141,15310,17,5009,549,962,8867,47,15451
2013,OHIO,Hearing impairment,2058,49,2009,4,346,107,79,1479,43,2058
2013,OHIO,Intellectual disability,21253,485,20768,41,5890,797,929,13475,121,21253
2013,OHIO,Multiple disabilities,12803,192,12611,11,2447,447,483,9272,143,12803
2013,OHIO,Orthopedic impairment,1449,40,1409,0,206,45,62,1096,40,1449
2013,OHIO,Other health impairment,35021,474,34547,53,5887,1312,1644,25922,203,35021
2013,OHIO,Specific learning disability,96370,2310,94060,188,18994,4568,4187,67907,526,96370
2013,OHIO,Speech or language impairment,26579,632,25947,33,3193,1272,1136,20603,342,26579
2013,OHIO,Traumatic brain injury,1400,28,1372,3,281,44,58,1004,10,1400
2013,OHIO,Visual impairment,891,17,874,0,119,32,34,676,30,891
2013,OKLAHOMA,All Disabilities,94537,4608,89929,15657,10781,10838,3920,52463,878,94537
2013,OKLAHOMA,Autism,4169,130,4039,556,336,324,160,2694,99,4169
2013,OKLAHOMA,Deaf-blindness,17,2,15,3,1,2,0,10,1,17
2013,OKLAHOMA,Developmental delay (valid only for children ages 3-9 when defined by state),15222,598,14624,2245,1349,1594,746,9107,181,15222
2013,OKLAHOMA,Emotional disturbance,4158,64,4094,628,673,239,194,2413,11,4158
2013,OKLAHOMA,Hearing impairment,1071,64,1007,121,105,153,55,609,28,1071
2013,OKLAHOMA,Intellectual disability,5363,321,5042,879,962,697,192,2571,62,5363
2013,OKLAHOMA,Multiple disabilities,1453,52,1401,227,152,151,42,863,18,1453
2013,OKLAHOMA,Orthopedic impairment,340,24,316,35,34,49,20,200,2,340
2013,OKLAHOMA,Other health impairment,13814,279,13535,2190,1391,914,648,8601,70,13814
2013,OKLAHOMA,Specific learning disability,39321,2572,36749,7104,5072,5602,1384,19904,255,39321
2013,OKLAHOMA,Speech or language impairment,8870,477,8393,1549,652,1046,450,5034,139,8870
2013,OKLAHOMA,Traumatic brain injury,234,7,227,42,22,29,11,126,4,234
2013,OKLAHOMA,Visual impairment,505,18,487,78,32,38,18,331,8,505
2013,OREGON,All Disabilities,72595,7433,65162,1638,2489,16650,3678,46277,1863,72595
2013,OREGON,Autism,8020,384,7636,122,162,1078,438,5875,345,8020
2013,OREGON,Deaf-blindness,9,0,9,0,0,0,0,8,1,9
2013,OREGON,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,OREGON,Emotional disturbance,4526,130,4396,107,260,589,296,3219,55,4526
2013,OREGON,Hearing impairment,830,131,699,12,37,254,34,423,70,830
2013,OREGON,Intellectual disability,3846,277,3569,106,166,883,160,2424,107,3846
2013,OREGON,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2013,OREGON,Orthopedic impairment,700,35,665,16,20,126,21,485,32,700
2013,OREGON,Other health impairment,11432,513,10919,264,499,1712,655,8132,170,11432
2013,OREGON,Specific learning disability,26614,3430,23184,689,877,7688,1226,15682,452,26614
2013,OREGON,Speech or language impairment,16076,2501,13575,307,454,4198,822,9673,622,16076
2013,OREGON,Traumatic brain injury,254,14,240,7,6,54,14,170,3,254
2013,OREGON,Visual impairment,288,18,270,8,8,68,12,186,6,288
2013,PENNSYLVANIA,All Disabilities,263785,8188,255597,495,45815,26727,7812,179151,3785,263785
2013,PENNSYLVANIA,Autism,24270,378,23892,35,2934,1742,1083,17828,648,24270
2013,PENNSYLVANIA,Deaf-blindness,73,0,73,0,9,1,6,56,1,73
2013,PENNSYLVANIA,Developmental delay (valid only for children ages 3-9 when defined by state),86,9,77,0,11,8,5,60,2,86
2013,PENNSYLVANIA,Emotional disturbance,22572,294,22278,53,5769,2067,700,13863,120,22572
2013,PENNSYLVANIA,Hearing impairment,2661,94,2567,5,364,270,118,1794,110,2661
2013,PENNSYLVANIA,Intellectual disability,17794,692,17102,31,4127,1760,584,10985,307,17794
2013,PENNSYLVANIA,Multiple disabilities,2878,51,2827,4,373,316,107,2008,70,2878
2013,PENNSYLVANIA,Orthopedic impairment,736,19,717,2,124,71,30,488,21,736
2013,PENNSYLVANIA,Other health impairment,32751,813,31938,64,4778,3107,925,23508,369,32751
2013,PENNSYLVANIA,Specific learning disability,119277,4754,114523,230,22832,14272,2941,77828,1174,119277
2013,PENNSYLVANIA,Speech or language impairment,38893,1042,37851,62,4212,2968,1238,29496,917,38893
2013,PENNSYLVANIA,Traumatic brain injury,680,14,666,4,104,51,15,496,10,680
2013,PENNSYLVANIA,Visual impairment,1114,28,1086,5,178,94,60,741,36,1114
2013,PUERTO RICO,All Disabilities,108716,689,108027,122,24,108439,0,119,12,108716
2013,PUERTO RICO,Autism,2626,30,2596,2,0,2620,0,2,2,2626
2013,PUERTO RICO,Deaf-blindness,32,0,32,0,0,32,0,0,0,32
2013,PUERTO RICO,Developmental delay (valid only for children ages 3-9 when defined by state),NA,NA,NA,NA,NA,NA,NA,NA,NA,0
