year,state,disability,total_6to21,el_yes,el_no,aian,black,hisp,tworace,white,api,total_ethnicity
2018,Maryland,Speech or language impairment,11619,1245,10374,35,3500,1673,587,5319,505,11619
2018,Maryland,Traumatic brain injury,216,13,203,0,108,26,10,59,13,216
2018,Maryland,Visual impairment,267,19,248,1,107,35,6,103,15,267
2018,Massachusetts,All Disabilities,158250,17505,140694,437,16494,37814,5936,92392,5177,158250
2018,Massachusetts,Autism,18994,1105,17888,32,1689,3205,697,12169,1201,18993
2018,Massachusetts,Deaf-blindness,151,24,127,0,14,25,8,93,11,151
2018,Massachusetts,Developmental delay,12639,2268,10370,38,1479,3209,523,6913,476,12638
2018,Massachusetts,Emotional disturbance,16935,1052,15850,51,1994,4199,813,9554,291,16902
2018,Massachusetts,Hearing impairment,1042,149,893,4,102,253,27,584,72,1042
2018,Massachusetts,Intellectual disability,7723,1408,6315,17,1246,2591,214,3412,243,7723
2018,Massachusetts,Multiple disabilities,2699,196,2503,2,206,577,97,1711,106,2699
2018,Massachusetts,Orthopedic impairment,871,101,770,0,84,180,22,555,30,871
2018,Massachusetts,Other health impairment,23872,1565,22300,67,1860,4873,922,15772,371,23865
2018,Massachusetts,Specific learning disability,41987,5314,36668,138,4605,10836,1482,24113,808,41982
2018,Massachusetts,Speech or language impairment,21140,3527,17612,60,2261,5964,764,10864,1226,21139
2018,Massachusetts,Traumatic brain injury,9668,755,8911,27,908,1808,347,6261,315,9666
2018,Massachusetts,Visual impairment,529,41,487,1,45,91,19,345,27,528
2018,Michigan,All Disabilities,177721,10430,167291,1476,36543,14130,7867,114966,2739,177721
2018,Michigan,Autism,18509,826,17683,109,3195,1086,712,12783,624,18509
2018,Michigan,Deaf-blindness,28,2,26,0,3,2,0,19,4,28
2018,Michigan,Developmental delay,2296,161,2135,30,545,191,112,1356,62,2296
2018,Michigan,Emotional disturbance,11458,190,11268,114,2080,690,638,7878,58,11458
2018,Michigan,Hearing impairment,2211,224,1987,10,395,189,75,1454,88,2211
2018,Michigan,Intellectual disability,16452,980,15472,143,5011,1238,580,9219,261,16452
2018,Michigan,Multiple disabilities,2404,85,2319,11,501,159,69,1601,63,2404
2018,Michigan,Orthopedic impairment,1200,99,1101,5,208,83,30,835,39,1200
2018,Michigan,Other health impairment,26399,892,25507,277,4913,1595,1270,18114,230,26399
2018,Michigan,Specific learning disability,58441,3962,54479,459,12885,5375,2535,36708,479,58441
2018,Michigan,Speech or language impairment,37194,2934,34260,310,6567,3448,1798,24278,793,37194
2018,Michigan,Traumatic brain injury,435,21,414,4,115,27,23,263,3,435
2018,Michigan,Visual impairment,694,54,640,4,125,47,25,458,35,694
2018,Minnesota,All Disabilities,123101,11222,111879,3508,15113,13776,7566,77909,5229,123101
2018,Minnesota,Autism,18545,1335,17210,302,1879,1438,1084,12793,1049,18545
2018,Minnesota,Deaf-blindness,105,9,96,1,14,12,4,69,5,105
2018,Minnesota,Developmental delay,3444,485,2959,134,431,466,258,1968,187,3444
2018,Minnesota,Emotional disturbance,16510,454,16056,755,2795,1372,1495,9937,156,16510
2018,Minnesota,Hearing impairment,2075,266,1809,26,185,247,76,1266,275,2075
2018,Minnesota,Intellectual disability,7330,793,6537,205,1382,766,338,4297,342,7330
2018,Minnesota,Multiple disabilities,1480,136,1344,36,257,124,58,911,94,1480
2018,Minnesota,Orthopedic impairment,1468,169,1299,22,181,120,73,974,98,1468
2018,Minnesota,Other health impairment,19953,806,19147,490,2282,1779,1368,13666,368,19953
2018,Minnesota,Specific learning disability,33821,5103,28718,1116,4484,5778,1848,18965,1630,33821
2018,Minnesota,Speech or language impairment,17513,1559,15954,396,1100,1598,918,12526,975,17513
2018,Minnesota,Traumatic brain injury,436,40,396,16,67,34,34,269,16,436
2018,Minnesota,Visual impairment,421,67,354,9,56,42,12,268,34,421
2018,Mississippi,All Disabilities,61172,1386,59786,131,29612,1747,1493,27827,362,61172
2018,Mississippi,Autism,5020,113,4907,8,1951,146,158,2699,58,5020
2018,Mississippi,Deaf-blindness,9,1,8,0,2,1,1,5,0,9
2018,Mississippi,Developmental delay,4243,124,4119,15,2311,127,148,1591,51,4243
2018,Mississippi,Emotional disturbance,3326,13,3313,6,1751,43,100,1420,6,3326
2018,Mississippi,Hearing impairment,661,29,632,1,303,37,11,294,15,661
2018,Mississippi,Intellectual disability,3948,69,3879,9,2676,87,63,1092,21,3948
2018,Mississippi,Multiple disabilities,1343,21,1322,3,651,48,25,607,9,1343
2018,Mississippi,Orthopedic impairment,328,13,315,2,131,13,1,172,9,328
2018,Mississippi,Other health impairment,12206,146,12060,17,6404,221,240,5294,30,12206
2018,Mississippi,Specific learning disability,17153,599,16554,44,8814,706,377,7146,66,17153
2018,Mississippi,Speech or language impairment,12489,243,12246,25,4413,303,361,7294,93,12489
2018,Mississippi,Traumatic brain injury,154,8,146,0,70,7,5,71,1,154
2018,Mississippi,Visual impairment,292,7,285,1,135,8,3,142,3,292
2018,Missouri,All Disabilities,114033,3461,110572,550,20441,6559,4795,80317,1371,114033
2018,Missouri,Autism,12240,335,11905,55,1917,681,549,8733,305,12240
2018,Missouri,Deaf-blindness,27,0,27,1,2,2,1,19,2,27
2018,Missouri,Developmental delay,1022,66,956,1,158,69,54,719,21,1022
2018,Missouri,Emotional disturbance,7072,53,7019,34,1723,306,407,4564,38,7072
2018,Missouri,Hearing impairment,1022,48,974,4,162,96,28,702,30,1022
2018,Missouri,Intellectual disability,9125,298,8827,31,2580,515,269,5593,137,9125
2018,Missouri,Multiple disabilities,1353,30,1323,4,292,73,50,899,35,1353
2018,Missouri,Orthopedic impairment,387,17,370,2,39,20,9,305,12,387
2018,Missouri,Other health impairment,25700,362,25338,133,4423,1030,1101,18836,177,25700
2018,Missouri,Specific learning disability,30833,1266,29567,165,5778,2242,1250,21183,215,30833
2018,Missouri,Speech or language impairment,24425,960,23465,112,3228,1487,1041,18177,380,24425
2018,Missouri,Traumatic brain injury,391,8,383,4,78,18,23,266,2,391
2018,Missouri,Visual impairment,436,18,418,4,61,20,13,321,17,436
2018,Montana,All Disabilities,17658,661,16997,2524,199,986,770,13068,111,17658
2018,Montana,Autism,908,17,891,81,11,50,46,707,13,908
2018,Montana,Deaf-blindness,6,0,6,2,0,0,0,4,0,6
2018,Montana,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,Montana,Emotional disturbance,881,11,870,92,19,56,48,663,3,881
2018,Montana,Hearing impairment,68,1,67,6,0,3,1,57,1,68
2018,Montana,Intellectual disability,573,24,549,115,8,23,21,400,6,573
2018,Montana,Multiple disabilities,3899,139,3760,562,39,211,191,2860,36,3899
2018,Montana,Orthopedic impairment,42,2,40,5,0,0,3,32,2,42
2018,Montana,Other health impairment,2283,46,2237,174,43,130,84,1842,10,2283
2018,Montana,Specific learning disability,5846,304,5542,974,55,378,229,4190,20,5846
2018,Montana,Speech or language impairment,3048,114,2934,504,22,131,142,2229,20,3048
2018,Montana,Traumatic brain injury,50,2,48,6,1,3,1,39,0,50
2018,Montana,Visual impairment,54,1,53,3,1,1,4,45,0,54
2018,Nebraska,All Disabilities,45454,2206,43248,901,3918,8839,2199,28816,781,45454
2018,Nebraska,Autism,3948,87,3861,41,262,596,222,2724,103,3948
2018,Nebraska,Deaf-blindness,10,0,10,0,1,2,0,7,0,10
2018,Nebraska,Developmental delay,2189,236,1953,56,171,444,110,1360,48,2189
2018,Nebraska,Emotional disturbance,2846,34,2812,86,441,361,255,1696,7,2846
2018,Nebraska,Hearing impairment,697,40,657,9,41,158,26,440,23,697
2018,Nebraska,Intellectual disability,2824,77,2747,104,268,572,106,1710,64,2824
2018,Nebraska,Multiple disabilities,401,2,399,7,32,73,13,270,6,401
2018,Nebraska,Orthopedic impairment,206,11,195,2,16,28,10,142,8,206
2018,Nebraska,Other health impairment,6766,97,6669,91,574,834,365,4852,50,6766
2018,Nebraska,Specific learning disability,16051,936,15115,350,1628,4155,694,8980,244,16051
2018,Nebraska,Speech or language impairment,9136,676,8460,153,464,1558,381,6363,217,9136
2018,Nebraska,Traumatic brain injury,186,4,182,2,11,39,5,125,4,186
2018,Nebraska,Visual impairment,194,6,188,0,9,19,12,147,7,194
2018,Nevada,All Disabilities,51677,12649,39028,687,7623,21262,3225,17057,1823,51677
2018,Nevada,Autism,6789,1425,5364,54,748,2394,558,2534,501,6789
2018,Nevada,Deaf-blindness,10,1,9,0,2,4,0,3,1,10
2018,Nevada,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,Nevada,Emotional disturbance,1959,164,1795,27,493,477,181,750,31,1959
2018,Nevada,Hearing impairment,438,129,309,5,44,217,23,118,31,438
2018,Nevada,Intellectual disability,2078,706,1372,31,377,953,94,525,98,2078
2018,Nevada,Multiple disabilities,1167,314,853,10,168,457,63,384,85,1167
2018,Nevada,Orthopedic impairment,291,62,229,2,36,116,14,103,20,291
2018,Nevada,Other health impairment,5683,645,5038,74,895,1506,451,2636,121,5683
2018,Nevada,Specific learning disability,25620,8075,17545,385,4134,12458,1266,6749,628,25620
2018,Nevada,Speech or language impairment,7364,1083,6281,97,682,2573,555,3158,299,7364
2018,Nevada,Traumatic brain injury,165,28,137,1,30,59,11,57,7,165
2018,Nevada,Visual impairment,113,17,96,1,14,48,9,40,1,113
2018,New Hampshire,All Disabilities,26243,352,25891,86,583,1856,690,22637,391,26243
2018,New Hampshire,Autism,2787,36,2751,8,49,147,68,2430,85,2787
2018,New Hampshire,Deaf-blindness,9,0,9,0,0,0,0,9,0,9
2018,New Hampshire,Developmental delay,2407,29,2378,5,55,198,83,2028,38,2407
2018,New Hampshire,Emotional disturbance,2095,11,2084,8,53,139,59,1827,9,2095
2018,New Hampshire,Hearing impairment,146,7,139,2,3,16,4,113,8,146
2018,New Hampshire,Intellectual disability,836,30,806,6,31,57,19,703,20,836
2018,New Hampshire,Multiple disabilities,358,5,353,1,15,13,5,314,10,358
2018,New Hampshire,Orthopedic impairment,51,1,50,0,0,5,4,38,4,51
2018,New Hampshire,Other health impairment,5286,37,5249,20,111,318,137,4653,47,5286
2018,New Hampshire,Specific learning disability,9255,163,9092,26,206,762,219,7948,94,9255
2018,New Hampshire,Speech or language impairment,2843,29,2814,10,56,185,89,2436,67,2843
2018,New Hampshire,Traumatic brain injury,72,2,70,0,1,9,1,57,4,72
2018,New Hampshire,Visual impairment,98,2,96,0,3,7,2,81,5,98
2018,New Jersey,All Disabilities,220362,6736,213626,283,37722,60566,4270,107674,9847,220362
2018,New Jersey,Autism,20635,209,20426,37,3139,5069,428,9787,2175,20635
2018,New Jersey,Deaf-blindness,24,1,23,0,7,9,0,6,2,24
2018,New Jersey,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,New Jersey,Emotional disturbance,7485,57,7428,16,2240,1628,206,3202,193,7485
2018,New Jersey,Hearing impairment,1389,51,1338,0,148,446,15,653,127,1389
2018,New Jersey,Intellectual disability,5234,372,4862,4,1681,1995,61,1227,266,5234
2018,New Jersey,Multiple disabilities,14083,232,13851,24,3281,3646,261,6274,597,14083
2018,New Jersey,Orthopedic impairment,318,8,310,0,41,66,3,181,27,318
2018,New Jersey,Other health impairment,48543,753,47790,60,7835,10739,968,27646,1295,48543
2018,New Jersey,Specific learning disability,74278,2332,71946,85,12982,21954,1267,35973,2017,74278
2018,New Jersey,Speech or language impairment,47541,2697,44844,57,6223,14767,1044,22339,3111,47541
2018,New Jersey,Traumatic brain injury,462,12,450,0,103,135,6,203,15,462
2018,New Jersey,Visual impairment,370,12,358,0,42,112,11,183,22,370
2018,New Mexico,All Disabilities,47389,11284,36105,5049,1032,30163,963,9924,258,47389
2018,New Mexico,Autism,3085,445,2640,224,77,1556,97,1073,58,3085
2018,New Mexico,Deaf-blindness,5,2,3,0,0,5,0,0,0,5
2018,New Mexico,Developmental delay,2557,636,1921,388,60,1521,70,503,15,2557
2018,New Mexico,Emotional disturbance,1853,236,1617,148,63,981,69,582,10,1853
2018,New Mexico,Hearing impairment,484,92,392,53,11,293,8,109,10,484
2018,New Mexico,Intellectual disability,2241,505,1736,293,60,1420,50,410,8,2241
2018,New Mexico,Multiple disabilities,711,144,567,74,11,431,11,180,4,711
2018,New Mexico,Orthopedic impairment,209,44,165,8,3,128,4,62,4,209
2018,New Mexico,Other health impairment,4761,810,3951,359,118,2817,92,1347,28,4761
2018,New Mexico,Specific learning disability,24738,6825,17913,2822,503,16845,426,4070,72,24738
2018,New Mexico,Speech or language impairment,6386,1471,4915,615,119,3973,127,1506,46,6386
2018,New Mexico,Traumatic brain injury,190,52,138,41,5,95,6,43,0,190
2018,New Mexico,Visual impairment,169,22,147,24,2,98,3,39,3,169
2018,New York,All Disabilities,457354,49416,407938,3378,95148,145578,12310,181133,19807,457354
2018,New York,Autism,40525,3259,37266,295,7849,10613,914,18048,2806,40525
2018,New York,Deaf-blindness,14,0,14,0,2,4,2,5,1,14
2018,New York,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,New York,Emotional disturbance,22553,810,21743,177,8154,5912,669,7226,415,22553
2018,New York,Hearing impairment,3909,450,3459,41,534,1258,83,1597,396,3909
2018,New York,Intellectual disability,12905,2960,9945,123,3618,4009,223,4193,739,12905
2018,New York,Multiple disabilities,14213,1424,12789,118,2485,3214,291,7305,800,14213
2018,New York,Orthopedic impairment,1547,111,1436,12,270,408,35,704,118,1547
2018,New York,Other health impairment,79199,3172,76027,364,12281,16432,2694,45593,1835,79199
2018,New York,Specific learning disability,166558,18842,147716,1393,37935,56391,4607,60639,5593,166558
2018,New York,Speech or language impairment,113856,18247,95609,839,21670,46807,2746,34831,6963,113856
2018,New York,Traumatic brain injury,846,58,788,10,157,192,17,433,37,846
2018,New York,Visual impairment,1229,83,1146,6,193,338,29,559,104,1229
2018,North Carolina,All Disabilities,181547,18331,163216,2664,56640,29314,8482,81759,2688,181547
2018,North Carolina,Autism,19229,1452,17777,115,5326,2436,927,9762,663,19229
2018,North Carolina,Deaf-blindness,28,4,24,0,7,6,1,12,2,28
2018,North Carolina,Developmental delay,6991,986,6005,74,2236,1314,368,2841,158,6991
2018,North Carolina,Emotional disturbance,5275,123,5152,32,2326,392,382,2120,23,5275
2018,North Carolina,Hearing impairment,1550,283,1267,16,416,385,68,604,61,1550
2018,North Carolina,Intellectual disability,16269,1874,14395,453,7188,2353,613,5433,229,16269
2018,North Carolina,Multiple disabilities,2710,192,2518,26,737,415,105,1360,67,2710
2018,North Carolina,Orthopedic impairment,609,55,554,3,115,92,21,350,28,609
2018,North Carolina,Other health impairment,35047,1409,33638,322,11034,3270,1898,18282,241,35047
2018,North Carolina,Specific learning disability,72095,9974,62121,1018,22432,15457,3078,29328,782,72095
2018,North Carolina,Speech or language impairment,20478,1871,18607,589,4472,3024,957,11052,384,20478
2018,North Carolina,Traumatic brain injury,695,63,632,8,208,91,33,333,22,695
2018,North Carolina,Visual impairment,571,45,526,8,143,79,31,282,28,571
2018,North Dakota,All Disabilities,13559,449,13110,1502,732,930,553,9713,129,13559
2018,North Dakota,Autism,1304,20,1284,87,44,62,40,1043,28,1304
2018,North Dakota,Deaf-blindness,2,0,2,0,0,0,0,2,0,2
2018,North Dakota,Developmental delay,1306,60,1246,183,100,101,72,839,11,1306
2018,North Dakota,Emotional disturbance,1183,20,1163,134,80,72,60,833,4,1183
2018,North Dakota,Hearing impairment,117,7,110,15,9,8,7,77,1,117
2018,North Dakota,Intellectual disability,764,34,730,98,55,47,19,534,11,764
2018,North Dakota,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,North Dakota,Orthopedic impairment,55,3,52,6,1,0,0,46,2,55
2018,North Dakota,Other health impairment,2195,30,2165,189,95,145,95,1658,13,2195
2018,North Dakota,Specific learning disability,4550,213,4337,538,266,373,164,3174,35,4550
2018,North Dakota,Speech or language impairment,1990,60,1930,240,79,121,91,1437,22,1990
2018,North Dakota,Traumatic brain injury,50,0,50,9,1,1,2,36,1,50
2018,North Dakota,Visual impairment,43,2,41,3,2,0,3,34,1,43
2018,Northern Marianas,All Disabilities,856,172,684,0,0,0,NA,NA,736,736
2018,Northern Marianas,Autism,108,12,96,0,0,0,NA,NA,89,89
2018,Northern Marianas,Deaf-blindness,1,1,0,0,0,0,NA,NA,0,0
2018,Northern Marianas,Developmental delay,77,13,64,0,0,0,NA,NA,67,67
2018,Northern Marianas,Emotional disturbance,18,2,16,0,0,0,NA,NA,16,16
2018,Northern Marianas,Hearing impairment,20,4,16,0,0,0,NA,NA,20,20
2018,Northern Marianas,Intellectual disability,62,19,43,0,0,0,NA,NA,54,54
2018,Northern Marianas,Multiple disabilities,47,9,38,0,0,0,NA,NA,39,39
2018,Northern Marianas,Orthopedic impairment,6,0,6,0,0,0,NA,NA,6,6
2018,Northern Marianas,Other health impairment,93,11,82,0,0,0,NA,NA,79,79
2018,Northern Marianas,Specific learning disability,400,97,303,0,0,0,NA,NA,348,348
2018,Northern Marianas,Speech or language impairment,19,4,15,0,0,0,NA,NA,14,14
2018,Northern Marianas,Traumatic brain injury,2,0,2,0,0,0,NA,NA,2,2
2018,Northern Marianas,Visual impairment,3,0,3,0,0,0,NA,NA,2,2
2018,Ohio,All Disabilities,244671,7431,237240,348,49708,14264,13077,164741,2533,244671
2018,Ohio,Autism,23754,591,23163,32,3466,1206,1146,17349,555,23754
2018,Ohio,Deaf-blindness,65,0,65,0,6,3,2,53,1,65
2018,Ohio,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,Ohio,Emotional disturbance,15377,156,15221,21,5043,684,1109,8451,69,15377
2018,Ohio,Hearing impairment,1858,97,1761,1,313,149,84,1247,64,1858
2018,Ohio,Intellectual disability,19324,673,18651,30,5516,939,983,11690,166,19324
2018,Ohio,Multiple disabilities,12113,363,11750,11,2413,566,559,8360,204,12113
2018,Ohio,Orthopedic impairment,1234,60,1174,1,147,62,44,927,53,1234
2018,Ohio,Other health impairment,45366,865,44501,70,8939,2271,2690,31067,329,45366
2018,Ohio,Specific learning disability,98008,3853,94155,149,20659,6941,5020,64534,705,98008
2018,Ohio,Speech or language impairment,25254,696,24558,30,2781,1326,1318,19462,337,25254
2018,Ohio,Traumatic brain injury,1459,52,1407,3,293,84,79,978,22,1459
2018,Ohio,Visual impairment,859,25,834,0,132,33,43,623,28,859
2018,Oklahoma,All Disabilities,104980,8738,96242,17221,11125,14821,8554,52147,1112,104980
2018,Oklahoma,Autism,6744,420,6324,921,512,779,551,3829,152,6744
2018,Oklahoma,Deaf-blindness,20,1,19,4,2,3,1,9,1,20
2018,Oklahoma,Developmental delay,16229,1216,15013,2609,1190,1871,1560,8751,248,16229
2018,Oklahoma,Emotional disturbance,4142,74,4068,675,556,296,344,2258,13,4142
2018,Oklahoma,Hearing impairment,1380,143,1237,193,113,231,117,696,30,1380
2018,Oklahoma,Intellectual disability,6470,684,5786,1039,1076,987,454,2833,81,6470
2018,Oklahoma,Multiple disabilities,1574,110,1464,247,159,201,103,833,31,1574
2018,Oklahoma,Orthopedic impairment,339,26,313,43,18,54,25,191,8,339
2018,Oklahoma,Other health impairment,18251,666,17585,3020,1800,1609,1568,10155,99,18251
2018,Oklahoma,Specific learning disability,38775,4565,34210,6559,4987,7295,2791,16883,260,38775
2018,Oklahoma,Speech or language impairment,10198,787,9411,1766,662,1399,976,5219,176,10198
2018,Oklahoma,Traumatic brain injury,239,20,219,37,14,33,25,126,4,239
2018,Oklahoma,Visual impairment,619,26,593,108,36,63,39,364,9,619
2018,Oregon,All Disabilities,77432,8994,68410,1399,2362,19378,4881,47403,2009,77432
2018,Oregon,Autism,9752,727,9020,114,231,1685,659,6584,474,9747
2018,Oregon,Deaf-blindness,11,0,11,0,0,1,0,10,0,11
2018,Oregon,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,Oregon,Emotional disturbance,5286,242,5036,92,234,879,433,3578,62,5278
2018,Oregon,Hearing impairment,848,149,698,10,24,268,45,442,58,847
2018,Oregon,Intellectual disability,4167,567,3600,87,176,1115,209,2428,152,4167
2018,Oregon,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,Oregon,Orthopedic impairment,602,44,558,8,11,125,30,399,29,602
2018,Oregon,Other health impairment,14655,872,13778,260,502,2624,1083,9971,210,14650
2018,Oregon,Specific learning disability,25191,3445,21741,577,753,7866,1384,14191,415,25186
2018,Oregon,Speech or language impairment,16357,2897,13457,232,413,4691,1000,9430,588,16354
2018,Oregon,Traumatic brain injury,294,25,268,13,12,55,25,179,9,293
2018,Oregon,Visual impairment,269,26,243,6,6,66,11,169,11,269
2018,Pennsylvania,All Disabilities,290896,10660,280236,560,49953,38322,13442,183758,4861,290896
2018,Pennsylvania,Autism,32332,842,31490,74,4538,3747,1692,21097,1184,32332
2018,Pennsylvania,Deaf-blindness,55,1,54,0,9,0,4,42,0,55
2018,Pennsylvania,Developmental delay,76,7,69,0,27,10,4,34,1,76
2018,Pennsylvania,Emotional disturbance,25166,323,24843,55,6175,2713,1475,14561,187,25166
2018,Pennsylvania,Hearing impairment,2526,112,2414,5,287,310,117,1677,130,2526
2018,Pennsylvania,Intellectual disability,18476,977,17499,44,4250,2382,919,10486,395,18476
2018,Pennsylvania,Multiple disabilities,3029,83,2946,4,428,406,144,1940,107,3029
2018,Pennsylvania,Orthopedic impairment,648,23,625,0,88,71,32,431,26,648
2018,Pennsylvania,Other health impairment,48004,1405,46599,99,7688,5983,2205,31469,560,48004
2018,Pennsylvania,Specific learning disability,120625,5327,115298,211,21948,18554,4993,73703,1216,120625
2018,Pennsylvania,Speech or language impairment,38309,1499,36810,66,4281,3968,1777,27210,1007,38309
2018,Pennsylvania,Traumatic brain injury,630,23,607,1,98,79,28,415,9,630
2018,Pennsylvania,Visual impairment,1020,38,982,1,136,99,52,693,39,1020
2018,Puerto Rico,All Disabilities,91338,299,91039,33,NA,91175,0,104,NA,91312
2018,Puerto Rico,Autism,4987,49,4938,0,NA,4972,0,11,NA,4983
2018,Puerto Rico,Deaf-blindness,13,0,13,0,NA,13,0,0,NA,13
2018,Puerto Rico,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,Puerto Rico,Emotional disturbance,1196,6,1190,2,NA,1192,0,1,NA,1195
2018,Puerto Rico,Hearing impairment,454,5,449,0,NA,453,0,1,NA,454
2018,Puerto Rico,Intellectual disability,4990,26,4964,1,NA,4984,0,4,NA,4989
2018,Puerto Rico,Multiple disabilities,814,5,809,0,NA,814,0,0,NA,814
2018,Puerto Rico,Orthopedic impairment,218,0,218,0,NA,218,0,0,NA,218
2018,Puerto Rico,Other health impairment,22847,74,22773,9,NA,22792,0,38,NA,22839
2018,Puerto Rico,Specific learning disability,40174,120,40054,20,NA,40127,0,23,NA,40170
2018,Puerto Rico,Speech or language impairment,15282,14,15268,1,NA,15248,0,26,NA,15275
2018,Puerto Rico,Traumatic brain injury,27,0,27,0,NA,26,0,0,NA,26
2018,Puerto Rico,Visual impairment,336,0,336,0,NA,336,0,0,NA,336
2018,Republic of Palau,All Disabilities,80,76,4,0,0,0,0,0,80,80
2018,Republic of Palau,Autism,7,6,1,0,0,0,0,0,7,7
2018,Republic of Palau,Deaf-blindness,0,0,0,0,0,0,0,0,0,0
2018,Republic of Palau,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018,Republic of Palau,Emotional disturbance,1,1,0,0,0,0,0,0,1,1
2018,Republic of Palau,Hearing impairment,2,2,0,0,0,0,0,0,2,2
2018,Republic of Palau,Intellectual disability,4,3,1,0,0,0,0,0,4,4
2018,Republic of Palau,Multiple disabilities,9,9,0,0,0,0,0,0,9,9
2018,Republic of Palau,Orthopedic impairment,0,0,0,0,0,0,0,0,0,0
2018,Republic of Palau,Other health impairment,4,4,0,0,0,0,0,0,4,4
2018,Republic of Palau,Specific learning disability,42,41,1,0,0,0,0,0,42,42
2018,Republic of Palau,Speech or language impairment,9,8,1,0,0,0,0,0,9,9
2018,Republic of Palau,Traumatic brain injury,0,0,0,0,0,0,0,0,0,0
2018,Republic of Palau,Visual impairment,2,2,0,0,0,0,0,0,2,2
2018,Republic of the Marshall Islands,All Disabilities,594,594,0,0,0,0,0,0,594,594
2018,Republic of the Marshall Islands,Autism,7,7,0,0,0,0,0,0,7,7
2018,Republic of the Marshall Islands,Deaf-blindness,1,1,0,0,0,0,0,0,1,1
2018,Republic of the Marshall Islands,Developmental delay,28,28,0,0,0,0,0,0,28,28
2018,Republic of the Marshall Islands,Emotional disturbance,2,2,0,0,0,0,0,0,2,2
2018,Republic of the Marshall Islands,Hearing impairment,53,53,0,0,0,0,0,0,53,53
2018,Republic of the Marshall Islands,Intellectual disability,0,0,0,0,0,0,0,0,0,0
2018,Republic of the Marshall Islands,Multiple disabilities,12,12,0,0,0,0,0,0,12,12
2018,Republic of the Marshall Islands,Orthopedic impairment,6,6,0,0,0,0,0,0,6,6
2018,Republic of the Marshall Islands,Other health impairment,1,1,0,0,0,0,0,0,1,1
2018,Republic of the Marshall Islands,Specific learning disability,439,439,0,0,0,0,0,0,439,439
2018,Republic of the Marshall Islands,Speech or language impairment,29,29,0,0,0,0,0,0,29,29
2018,Republic of the Marshall Islands,Traumatic brain injury,0,0,0,0,0,0,0,0,0,0
2018,Republic of the Marshall Islands,Visual impairment,16,16,0,0,0,0,0,0,16,16
2018,Rhode Island,All Disabilities,20935,2241,18694,261,2016,5743,962,11544,409,20935
2018,Rhode Island,Autism,2379,84,2295,19,164,373,93,1656,74,2379
2018,Rhode Island,Deaf-blindness,4,1,3,0,1,2,0,1,0,4
2018,Rhode Island,Developmental delay,1400,202,1198,26,149,380,70,742,33,1400
2018,Rhode Island,Emotional disturbance,1615,48,1567,25,210,333,130,907,10,1615
2018,Rhode Island,Hearing impairment,135,21,114,2,17,43,2,69,2,135
2018,Rhode Island,Intellectual disability,872,128,744,12,102,247,26,462,23,872
2018,Rhode Island,Multiple disabilities,375,19,356,2,26,85,12,236,14,375
2018,Rhode Island,Orthopedic impairment,42,4,38,0,5,6,2,27,2,42
2018,Rhode Island,Other health impairment,3861,258,3603,42,320,982,186,2284,47,3861
2018,Rhode Island,Specific learning disability,7582,1061,6521,112,827,2541,334,3656,112,7582
2018,Rhode Island,Speech or language impairment,2578,404,2174,20,187,731,104,1451,85,2578
2018,Rhode Island,Traumatic brain injury,45,5,40,1,2,10,1,28,3,45
2018,Rhode Island,Visual impairment,47,6,41,0,6,10,2,25,4,47
2018,South Carolina,All Disabilities,96729,6408,90321,380,38902,8470,4162,44006,809,96729
2018,South Carolina,Autism,8335,395,7940,26,2815,640,362,4334,158,8335
2018,South Carolina,Deaf-blindness,17,0,17,0,5,2,0,10,0,17
2018,South Carolina,Developmental delay,4982,434,4548,16,2210,527,268,1911,50,4982
2018,South Carolina,Emotional disturbance,2112,31,2081,3,1025,95,128,852,9,2112
2018,South Carolina,Hearing impairment,899,100,799,1,328,114,22,401,33,899
2018,South Carolina,Intellectual disability,6199,330,5869,18,3533,406,201,1984,57,6199
2018,South Carolina,Multiple disabilities,1363,84,1279,6,395,115,53,784,10,1363
2018,South Carolina,Orthopedic impairment,391,44,347,1,127,40,11,196,16,391
2018,South Carolina,Other health impairment,15297,505,14792,57,5980,857,693,7631,79,15297
2018,South Carolina,Specific learning disability,41983,3481,38502,179,18186,4322,1694,17389,213,41983
2018,South Carolina,Speech or language impairment,14585,968,13617,71,4103,1314,702,8223,172,14585
2018,South Carolina,Traumatic brain injury,186,15,171,1,69,15,11,89,1,186
2018,South Carolina,Visual impairment,380,21,359,1,126,23,17,202,11,380
2018,South Dakota,All Disabilities,18789,817,17972,2867,635,1311,969,12803,204,18789
2018,South Dakota,Autism,1392,29,1363,154,38,85,57,1040,18,1392
