year,state,disability,total_6to21,el_yes,el_no,aian,black,hisp,tworace,white,api,total_ethnicity
2016,Maryland,Speech or language impairment,12063,998,11065,42,3756,1619,527,5558,561,12063
2016,Maryland,Traumatic brain injury,224,8,216,2,111,17,11,72,11,224
2016,Maryland,Visual impairment,272,14,258,1,105,29,9,110,18,272
2016,Massachusetts,All Disabilities,152651,14438,138204,421,15809,34205,5145,92403,4668,152651
2016,Massachusetts,Autism,16509,726,15783,24,1361,2435,555,11204,930,16509
2016,Massachusetts,Deaf-blindness,137,18,119,0,13,32,5,80,7,137
2016,Massachusetts,Developmental delay,11444,1789,9654,27,1251,2758,460,6568,379,11443
2016,Massachusetts,Emotional disturbance,15593,872,14718,45,2001,3684,652,8958,250,15590
2016,Massachusetts,Hearing impairment,1057,129,928,3,99,245,26,616,68,1057
2016,Massachusetts,Intellectual disability,8397,1413,6984,22,1403,2793,212,3701,266,8397
2016,Massachusetts,Multiple disabilities,3311,239,3071,7,249,708,98,2149,99,3310
2016,Massachusetts,Orthopedic impairment,985,88,897,1,95,190,25,641,33,985
2016,Massachusetts,Other health impairment,21685,1140,20542,59,1678,3922,733,14955,335,21682
2016,Massachusetts,Specific learning disability,41693,4252,37440,127,4467,9989,1352,25028,729,41692
2016,Massachusetts,Speech or language impairment,22008,3219,18789,80,2291,5861,701,11820,1255,22008
2016,Massachusetts,Traumatic brain injury,9267,512,8755,25,858,1500,308,6289,287,9267
2016,Massachusetts,Visual impairment,565,41,524,1,43,87,18,386,30,565
2016,Michigan,All Disabilities,176766,9403,167363,1587,36836,13255,6879,115689,2520,176766
2016,Michigan,Autism,17008,600,16408,125,2827,862,548,12142,504,17008
2016,Michigan,Deaf-blindness,15,2,13,0,2,3,0,8,2,15
2016,Michigan,Developmental delay,2174,162,2012,26,481,170,112,1338,47,2174
2016,Michigan,Emotional disturbance,11144,158,10986,120,2055,626,554,7738,51,11144
2016,Michigan,Hearing impairment,2261,214,2047,13,413,194,78,1487,76,2261
2016,Michigan,Intellectual disability,17060,914,16146,153,5164,1219,524,9759,241,17060
2016,Michigan,Multiple disabilities,2557,73,2484,16,551,171,62,1700,57,2557
2016,Michigan,Orthopedic impairment,1367,87,1280,9,238,86,32,962,40,1367
2016,Michigan,Other health impairment,24650,750,23900,263,4538,1417,1037,17188,207,24650
2016,Michigan,Specific learning disability,60812,3723,57089,533,13839,5213,2299,38442,486,60812
2016,Michigan,Speech or language impairment,36556,2646,33910,322,6502,3207,1584,24168,773,36556
2016,Michigan,Traumatic brain injury,468,26,442,3,105,39,25,292,4,468
2016,Michigan,Visual impairment,694,48,646,4,121,48,24,465,32,694
2016,Minnesota,All Disabilities,115279,9396,105883,3266,14356,12130,6274,74483,4770,115279
2016,Minnesota,Autism,16782,916,15866,258,1512,1098,818,12240,856,16782
2016,Minnesota,Deaf-blindness,80,6,74,1,11,9,4,50,5,80
2016,Minnesota,Developmental delay,2918,376,2542,106,354,362,230,1714,152,2918
2016,Minnesota,Emotional disturbance,15192,378,14814,761,2847,1135,1205,9083,161,15192
2016,Minnesota,Hearing impairment,2051,264,1787,28,198,223,79,1263,260,2051
2016,Minnesota,Intellectual disability,7552,654,6898,209,1315,725,288,4685,330,7552
2016,Minnesota,Multiple disabilities,1449,116,1333,33,244,120,52,915,85,1449
2016,Minnesota,Orthopedic impairment,1429,149,1280,22,162,114,53,975,103,1429
2016,Minnesota,Other health impairment,19303,641,18662,475,2277,1553,1182,13486,330,19303
2016,Minnesota,Specific learning disability,31255,4276,26979,1001,4270,5122,1517,17845,1500,31255
2016,Minnesota,Speech or language impairment,16441,1532,14909,346,1056,1598,815,11689,937,16441
2016,Minnesota,Traumatic brain injury,419,35,384,16,59,30,25,266,23,419
2016,Minnesota,Visual impairment,408,53,355,10,51,41,6,272,28,408
2016,Mississippi,All Disabilities,59479,1024,58455,129,28942,1419,1010,27677,302,59479
2016,Mississippi,Autism,4352,67,4285,2,1655,120,80,2451,44,4352
2016,Mississippi,Deaf-blindness,9,0,9,0,4,0,0,5,0,9
2016,Mississippi,Developmental delay,4692,114,4578,15,2599,145,138,1765,30,4692
2016,Mississippi,Emotional disturbance,3506,17,3489,4,1908,45,64,1479,6,3506
2016,Mississippi,Hearing impairment,698,22,676,3,325,32,8,318,12,698
2016,Mississippi,Intellectual disability,3645,58,3587,9,2503,74,42,1000,17,3645
2016,Mississippi,Multiple disabilities,1251,7,1244,2,613,29,13,586,8,1251
2016,Mississippi,Orthopedic impairment,393,9,384,2,157,12,1,215,6,393
2016,Mississippi,Other health impairment,11597,125,11472,21,6044,177,163,5159,33,11597
2016,Mississippi,Specific learning disability,15500,399,15101,50,7910,488,216,6783,53,15500
2016,Mississippi,Speech or language impairment,13348,194,13154,19,4984,282,281,7693,89,13348
2016,Mississippi,Traumatic brain injury,159,6,153,1,83,6,2,66,1,159
2016,Mississippi,Visual impairment,329,6,323,1,157,9,2,157,3,329
2016,Missouri,All Disabilities,110936,2890,108046,560,20458,5812,3711,79116,1279,110936
2016,Missouri,Autism,10776,226,10550,46,1696,517,386,7872,259,10776
2016,Missouri,Deaf-blindness,24,0,24,1,2,2,1,18,0,24
2016,Missouri,Developmental delay,842,45,797,1,200,45,39,540,17,842
2016,Missouri,Emotional disturbance,6554,40,6514,29,1627,238,305,4329,26,6554
2016,Missouri,Hearing impairment,1061,35,1026,7,177,83,33,735,26,1061
2016,Missouri,Intellectual disability,9281,216,9065,48,2632,449,216,5810,126,9281
2016,Missouri,Multiple disabilities,1364,16,1348,6,289,64,43,930,32,1364
2016,Missouri,Orthopedic impairment,428,13,415,4,55,21,7,332,9,428
2016,Missouri,Other health impairment,23966,259,23707,134,4184,882,803,17802,161,23966
2016,Missouri,Specific learning disability,30350,1073,29277,153,5870,1973,947,21211,196,30350
2016,Missouri,Speech or language impairment,25472,948,24524,126,3595,1502,905,18942,402,25472
2016,Missouri,Traumatic brain injury,386,6,380,3,68,14,15,280,6,386
2016,Missouri,Visual impairment,432,13,419,2,63,22,11,315,19,432
2016,Montana,All Disabilities,16359,611,15748,2389,197,893,577,12167,136,16359
2016,Montana,Autism,756,14,742,61,8,42,31,608,6,756
2016,Montana,Deaf-blindness,8,1,7,3,0,0,0,5,0,8
2016,Montana,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,Montana,Emotional disturbance,817,14,803,92,16,50,38,617,4,817
2016,Montana,Hearing impairment,69,3,66,10,1,4,1,51,2,69
2016,Montana,Intellectual disability,566,20,546,103,7,20,19,408,9,566
2016,Montana,Multiple disabilities,3595,128,3467,544,34,175,135,2669,38,3595
2016,Montana,Orthopedic impairment,32,3,29,2,0,0,0,30,0,32
2016,Montana,Other health impairment,2162,45,2117,187,50,133,64,1718,10,2162
2016,Montana,Specific learning disability,5320,256,5064,905,59,321,177,3825,33,5320
2016,Montana,Speech or language impairment,2942,123,2819,468,17,146,108,2170,33,2942
2016,Montana,Traumatic brain injury,41,2,39,7,2,2,1,28,1,41
2016,Montana,Visual impairment,51,2,49,7,3,0,3,38,0,51
2016,Nebraska,All Disabilities,43143,2050,41093,884,3885,8005,1897,27785,687,43143
2016,Nebraska,Autism,3269,70,3199,37,210,437,143,2365,77,3269
2016,Nebraska,Deaf-blindness,11,0,11,0,2,2,0,7,0,11
2016,Nebraska,Developmental delay,1831,187,1644,63,123,309,93,1206,37,1831
2016,Nebraska,Emotional disturbance,2489,28,2461,70,434,300,199,1476,10,2489
2016,Nebraska,Hearing impairment,677,39,638,12,42,132,28,439,24,677
2016,Nebraska,Intellectual disability,2880,61,2819,88,307,561,116,1753,55,2880
2016,Nebraska,Multiple disabilities,423,2,421,10,30,71,12,295,5,423
2016,Nebraska,Orthopedic impairment,248,18,230,1,20,36,15,167,9,248
2016,Nebraska,Other health impairment,6260,97,6163,93,521,729,295,4577,45,6260
2016,Nebraska,Specific learning disability,15437,808,14629,349,1638,3848,629,8774,199,15437
2016,Nebraska,Speech or language impairment,9219,727,8492,157,540,1521,346,6441,214,9219
2016,Nebraska,Traumatic brain injury,185,6,179,4,10,32,10,124,5,185
2016,Nebraska,Visual impairment,214,7,207,0,8,27,11,161,7,214
2016,Nevada,All Disabilities,48022,11916,36106,685,6933,19338,2702,16734,1630,48022
2016,Nevada,Autism,5706,1180,4526,49,589,1912,398,2336,422,5706
2016,Nevada,Deaf-blindness,12,2,10,0,1,6,0,4,1,12
2016,Nevada,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,Nevada,Emotional disturbance,1841,133,1708,20,440,426,164,760,31,1841
2016,Nevada,Hearing impairment,426,125,301,9,38,205,22,123,29,426
2016,Nevada,Intellectual disability,1918,631,1287,23,346,865,89,492,103,1918
2016,Nevada,Multiple disabilities,1237,314,923,10,184,465,70,425,83,1237
2016,Nevada,Orthopedic impairment,272,61,211,3,33,111,14,98,13,272
2016,Nevada,Other health impairment,5021,596,4425,61,760,1326,351,2420,103,5021
2016,Nevada,Specific learning disability,24138,7673,16465,412,3860,11465,1090,6750,561,24138
2016,Nevada,Speech or language impairment,7140,1146,5994,93,634,2439,484,3217,273,7140
2016,Nevada,Traumatic brain injury,185,28,157,5,38,62,12,60,8,185
2016,Nevada,Visual impairment,126,27,99,0,10,56,8,49,3,126
2016,New Hampshire,All Disabilities,25388,414,24974,98,545,1553,588,22260,344,25388
2016,New Hampshire,Autism,2529,31,2498,6,41,119,60,2242,61,2529
2016,New Hampshire,Deaf-blindness,7,0,7,0,0,0,0,7,0,7
2016,New Hampshire,Developmental delay,1956,18,1938,6,29,132,58,1697,34,1956
2016,New Hampshire,Emotional disturbance,2052,18,2034,11,62,120,54,1795,10,2052
2016,New Hampshire,Hearing impairment,169,5,164,2,2,16,3,137,9,169
2016,New Hampshire,Intellectual disability,808,31,777,7,28,55,14,694,10,808
2016,New Hampshire,Multiple disabilities,374,6,368,2,14,15,4,331,8,374
2016,New Hampshire,Orthopedic impairment,48,1,47,0,0,4,0,41,3,48
2016,New Hampshire,Other health impairment,5149,57,5092,16,100,253,130,4604,46,5149
2016,New Hampshire,Specific learning disability,9250,199,9051,30,203,654,181,8085,97,9250
2016,New Hampshire,Speech or language impairment,2863,46,2817,18,61,174,81,2469,60,2863
2016,New Hampshire,Traumatic brain injury,70,1,69,0,1,6,2,57,4,70
2016,New Hampshire,Visual impairment,113,1,112,0,4,5,1,101,2,113
2016,New Jersey,All Disabilities,216258,4869,211389,298,38107,54909,3246,110560,9138,216258
2016,New Jersey,Autism,18511,143,18368,31,2739,4057,303,9552,1829,18511
2016,New Jersey,Deaf-blindness,16,0,16,0,1,7,0,7,1,16
2016,New Jersey,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,New Jersey,Emotional disturbance,7718,46,7672,13,2382,1620,140,3386,177,7718
2016,New Jersey,Hearing impairment,1479,44,1435,1,164,436,20,712,146,1479
2016,New Jersey,Intellectual disability,5045,290,4755,9,1552,1867,49,1312,256,5045
2016,New Jersey,Multiple disabilities,15259,201,15058,31,3761,3658,228,6968,613,15259
2016,New Jersey,Orthopedic impairment,354,10,344,0,41,75,3,207,28,354
2016,New Jersey,Other health impairment,45461,506,44955,53,7350,9294,726,26866,1172,45461
2016,New Jersey,Specific learning disability,75231,1684,73547,100,13751,20450,971,38009,1950,75231
2016,New Jersey,Speech or language impairment,46283,1929,44354,60,6201,13182,799,23121,2920,46283
2016,New Jersey,Traumatic brain injury,536,9,527,0,121,149,5,244,17,536
2016,New Jersey,Visual impairment,365,7,358,0,44,114,2,176,29,365
2016,New Mexico,All Disabilities,47029,10765,36264,5176,1130,29191,807,10451,274,47029
2016,New Mexico,Autism,2764,385,2379,186,65,1308,90,1066,49,2764
2016,New Mexico,Deaf-blindness,11,1,10,0,0,8,0,3,0,11
2016,New Mexico,Developmental delay,3092,758,2334,508,76,1790,80,624,14,3092
2016,New Mexico,Emotional disturbance,1897,212,1685,151,75,1042,39,585,5,1897
2016,New Mexico,Hearing impairment,510,96,414,56,9,299,12,121,13,510
2016,New Mexico,Intellectual disability,2106,658,1448,265,51,1316,34,426,14,2106
2016,New Mexico,Multiple disabilities,788,181,607,85,13,483,6,195,6,788
2016,New Mexico,Orthopedic impairment,213,44,169,10,3,128,5,62,5,213
2016,New Mexico,Other health impairment,4464,721,3743,348,130,2599,71,1289,27,4464
2016,New Mexico,Specific learning disability,23420,6029,17391,2706,555,15577,353,4134,95,23420
2016,New Mexico,Speech or language impairment,7377,1613,5764,791,147,4442,107,1847,43,7377
2016,New Mexico,Traumatic brain injury,203,44,159,45,5,89,7,57,0,203
2016,New Mexico,Visual impairment,184,23,161,25,1,110,3,42,3,184
2016,New York,All Disabilities,439097,46586,392511,3104,94940,135893,8851,178624,17685,439097
2016,New York,Autism,34275,2477,31798,230,6513,8169,617,16602,2144,34275
2016,New York,Deaf-blindness,17,1,16,0,2,7,1,6,1,17
2016,New York,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,New York,Emotional disturbance,23924,797,23127,189,9032,5916,588,7808,391,23924
2016,New York,Hearing impairment,4000,467,3533,36,586,1265,62,1663,388,4000
2016,New York,Intellectual disability,12708,2967,9741,120,3648,3932,169,4152,687,12708
2016,New York,Multiple disabilities,14990,1424,13566,121,2767,3259,234,7871,738,14990
2016,New York,Orthopedic impairment,1614,93,1521,17,328,412,22,722,113,1614
2016,New York,Other health impairment,73723,2706,71017,342,11542,14181,1976,44039,1643,73723
2016,New York,Specific learning disability,166012,18141,147871,1300,39041,54464,3181,62591,5435,166012
2016,New York,Speech or language impairment,105689,17377,88312,733,21111,43768,1966,32097,6014,105689
2016,New York,Traumatic brain injury,902,60,842,9,166,195,16,476,40,902
2016,New York,Visual impairment,1243,76,1167,7,204,325,19,597,91,1243
2016,North Carolina,All Disabilities,180301,15301,165000,2795,56952,26697,7564,83853,2440,180301
2016,North Carolina,Autism,16967,989,15978,105,4506,1887,765,9163,541,16967
2016,North Carolina,Deaf-blindness,31,2,29,1,11,5,0,12,2,31
2016,North Carolina,Developmental delay,6857,915,5942,86,2260,1227,301,2825,158,6857
2016,North Carolina,Emotional disturbance,5404,103,5301,47,2377,355,326,2279,20,5404
2016,North Carolina,Hearing impairment,1670,231,1439,27,470,372,61,688,52,1670
2016,North Carolina,Intellectual disability,16274,1617,14657,465,7298,2119,528,5676,188,16274
2016,North Carolina,Multiple disabilities,2660,159,2501,32,747,366,93,1363,59,2660
2016,North Carolina,Orthopedic impairment,678,54,624,3,132,101,22,387,33,678
2016,North Carolina,Other health impairment,35043,1137,33906,344,11020,2877,1685,18887,230,35043
2016,North Carolina,Specific learning disability,73554,8361,65193,1143,23175,14366,2940,31188,742,73554
2016,North Carolina,Speech or language impairment,20066,1655,18411,527,4635,2876,798,10854,376,20066
2016,North Carolina,Traumatic brain injury,544,37,507,9,163,63,22,272,15,544
2016,North Carolina,Visual impairment,553,41,512,6,158,83,23,259,24,553
2016,North Dakota,All Disabilities,12395,375,12020,1385,590,771,326,9229,94,12395
2016,North Dakota,Autism,1053,11,1042,71,45,44,20,859,14,1053
2016,North Dakota,Deaf-blindness,3,0,3,0,0,0,0,3,0,3
2016,North Dakota,Developmental delay,1075,41,1034,143,69,88,45,720,10,1075
2016,North Dakota,Emotional disturbance,909,17,892,108,64,55,19,661,2,909
2016,North Dakota,Hearing impairment,124,11,113,14,10,6,3,88,3,124
2016,North Dakota,Intellectual disability,751,29,722,91,50,30,12,560,8,751
2016,North Dakota,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,North Dakota,Orthopedic impairment,60,2,58,4,3,0,0,51,2,60
2016,North Dakota,Other health impairment,1959,26,1933,161,79,123,54,1531,11,1959
2016,North Dakota,Specific learning disability,4325,179,4146,506,207,310,106,3172,24,4325
2016,North Dakota,Speech or language impairment,2042,57,1985,276,59,114,65,1510,18,2042
2016,North Dakota,Traumatic brain injury,46,0,46,6,2,0,1,36,1,46
2016,North Dakota,Visual impairment,48,2,46,5,2,1,1,38,1,48
2016,Northern Marianas,All Disabilities,835,NA,NA,0,0,0,126,0,709,835
2016,Northern Marianas,Autism,100,NA,NA,0,0,0,21,0,79,100
2016,Northern Marianas,Deaf-blindness,2,NA,NA,0,0,0,1,0,1,2
2016,Northern Marianas,Developmental delay,69,NA,NA,0,0,0,7,0,62,69
2016,Northern Marianas,Emotional disturbance,10,NA,NA,0,0,0,2,0,8,10
2016,Northern Marianas,Hearing impairment,21,NA,NA,0,0,0,1,0,20,21
2016,Northern Marianas,Intellectual disability,61,NA,NA,0,0,0,8,0,53,61
2016,Northern Marianas,Multiple disabilities,39,NA,NA,0,0,0,2,0,37,39
2016,Northern Marianas,Orthopedic impairment,6,NA,NA,0,0,0,1,0,5,6
2016,Northern Marianas,Other health impairment,101,NA,NA,0,0,0,15,0,86,101
2016,Northern Marianas,Specific learning disability,404,NA,NA,0,0,0,62,0,342,404
2016,Northern Marianas,Speech or language impairment,14,NA,NA,0,0,0,5,0,9,14
2016,Northern Marianas,Traumatic brain injury,5,NA,NA,0,0,0,0,0,5,5
2016,Northern Marianas,Visual impairment,3,NA,NA,0,0,0,1,0,2,3
2016,Ohio,All Disabilities,236718,6244,230474,333,47131,12199,11781,163140,2134,236718
2016,Ohio,Autism,21258,423,20835,32,2903,958,935,16006,424,21258
2016,Ohio,Deaf-blindness,49,0,49,0,8,2,2,37,0,49
2016,Ohio,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,Ohio,Emotional disturbance,15172,138,15034,15,5067,575,1023,8444,48,15172
2016,Ohio,Hearing impairment,1870,71,1799,0,330,132,78,1275,55,1870
2016,Ohio,Intellectual disability,20024,585,19439,28,5607,858,950,12437,144,20024
2016,Ohio,Multiple disabilities,12450,267,12183,17,2472,535,516,8733,177,12450
2016,Ohio,Orthopedic impairment,1275,56,1219,0,176,53,53,948,45,1275
2016,Ohio,Other health impairment,40587,735,39852,54,7477,1888,2171,28733,264,40587
2016,Ohio,Specific learning disability,96904,3196,93708,155,19800,5822,4698,65833,596,96904
2016,Ohio,Speech or language impairment,24799,715,24084,29,2870,1272,1259,19033,336,24799
2016,Ohio,Traumatic brain injury,1440,34,1406,3,291,65,62,1002,17,1440
2016,Ohio,Visual impairment,890,24,866,0,130,39,34,659,28,890
2016,Oklahoma,All Disabilities,99941,7429,92512,16495,10755,13983,8601,49157,950,99941
2016,Oklahoma,Autism,5632,316,5316,798,419,631,466,3204,114,5632
2016,Oklahoma,Deaf-blindness,20,2,18,5,2,2,1,9,1,20
2016,Oklahoma,Developmental delay,15420,1141,14279,2442,1135,1831,1633,8170,209,15420
2016,Oklahoma,Emotional disturbance,4038,90,3948,613,578,292,391,2147,17,4038
2016,Oklahoma,Hearing impairment,1275,127,1148,161,111,228,96,645,34,1275
2016,Oklahoma,Intellectual disability,6151,634,5517,950,1072,912,466,2672,79,6151
2016,Oklahoma,Multiple disabilities,1551,99,1452,251,162,184,110,822,22,1551
2016,Oklahoma,Orthopedic impairment,370,26,344,53,33,56,26,197,5,370
2016,Oklahoma,Other health impairment,16400,466,15934,2697,1604,1381,1509,9130,79,16400
2016,Oklahoma,Specific learning disability,38869,3819,35050,6773,4978,7010,2908,16953,247,38869
2016,Oklahoma,Speech or language impairment,9400,679,8721,1605,615,1373,935,4743,129,9400
2016,Oklahoma,Traumatic brain injury,236,13,223,47,15,27,27,116,4,236
2016,Oklahoma,Visual impairment,579,17,562,100,31,56,33,349,10,579
2016,Oregon,All Disabilities,75013,7998,67015,1482,2420,18229,4486,46481,1915,75013
2016,Oregon,Autism,8940,577,8363,116,184,1403,581,6269,387,8940
2016,Oregon,Deaf-blindness,8,0,8,0,0,1,0,6,1,8
2016,Oregon,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,Oregon,Emotional disturbance,4944,184,4760,110,239,746,365,3428,56,4944
2016,Oregon,Hearing impairment,829,126,703,16,26,276,43,418,50,829
2016,Oregon,Intellectual disability,4058,477,3581,99,178,1039,202,2417,123,4058
2016,Oregon,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,Oregon,Orthopedic impairment,624,40,584,10,11,123,29,429,22,624
2016,Oregon,Other health impairment,13296,683,12613,259,541,2171,932,9176,217,13296
2016,Oregon,Specific learning disability,25672,3287,22385,591,783,7827,1331,14693,447,25672
2016,Oregon,Speech or language impairment,16075,2586,13489,266,442,4515,970,9289,593,16075
2016,Oregon,Traumatic brain injury,261,15,246,10,10,53,18,166,4,261
2016,Oregon,Visual impairment,306,23,283,5,6,75,15,190,15,306
2016,Pennsylvania,All Disabilities,277379,10594,266785,533,47849,32669,11525,180472,4331,277379
2016,Pennsylvania,Autism,29126,709,28417,58,3856,2698,1530,20044,940,29126
2016,Pennsylvania,Deaf-blindness,51,0,51,0,9,0,5,36,1,51
2016,Pennsylvania,Developmental delay,85,7,78,0,12,7,2,64,0,85
2016,Pennsylvania,Emotional disturbance,24033,365,23668,59,6078,2464,1139,14147,146,24033
2016,Pennsylvania,Hearing impairment,2669,131,2538,4,355,292,158,1728,132,2669
2016,Pennsylvania,Intellectual disability,18131,996,17135,41,4176,2069,881,10596,368,18131
2016,Pennsylvania,Multiple disabilities,3040,66,2974,4,440,365,141,2000,90,3040
2016,Pennsylvania,Orthopedic impairment,669,24,645,0,102,74,31,445,17,669
2016,Pennsylvania,Other health impairment,41530,1213,40317,80,6473,4633,1665,28207,472,41530
2016,Pennsylvania,Specific learning disability,118462,5819,112643,224,21899,16371,4271,74545,1152,118462
2016,Pennsylvania,Speech or language impairment,37841,1211,36630,60,4201,3532,1618,27467,963,37841
2016,Pennsylvania,Traumatic brain injury,633,19,614,1,90,73,25,434,10,633
2016,Pennsylvania,Visual impairment,1109,34,1075,2,158,91,59,759,40,1109
2016,Puerto Rico,All Disabilities,104088,402,103686,51,NA,103899,0,112,3,104065
2016,Puerto Rico,Autism,4584,46,4538,0,NA,4575,0,6,1,4582
2016,Puerto Rico,Deaf-blindness,13,0,13,0,NA,13,0,0,0,13
2016,Puerto Rico,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,Puerto Rico,Emotional disturbance,1458,17,1441,3,NA,1452,0,2,0,1457
2016,Puerto Rico,Hearing impairment,513,5,508,0,NA,510,0,3,0,513
2016,Puerto Rico,Intellectual disability,6029,28,6001,1,NA,6025,0,3,0,6029
2016,Puerto Rico,Multiple disabilities,937,3,934,2,NA,935,0,0,0,937
2016,Puerto Rico,Orthopedic impairment,240,1,239,0,NA,239,0,1,0,240
2016,Puerto Rico,Other health impairment,22237,98,22139,8,NA,22191,0,35,0,22234
2016,Puerto Rico,Specific learning disability,48138,176,47962,29,NA,48070,0,31,0,48130
2016,Puerto Rico,Speech or language impairment,19452,28,19424,8,NA,19404,0,30,2,19444
2016,Puerto Rico,Traumatic brain injury,32,0,32,0,NA,31,0,0,0,31
2016,Puerto Rico,Visual impairment,455,0,455,0,NA,454,0,1,0,455
2016,Republic of Palau,All Disabilities,86,NA,NA,0,0,0,0,0,86,86
2016,Republic of Palau,Autism,4,NA,NA,0,0,0,0,0,4,4
2016,Republic of Palau,Deaf-blindness,0,NA,NA,0,0,0,0,0,0,0
2016,Republic of Palau,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,Republic of Palau,Emotional disturbance,0,NA,NA,0,0,0,0,0,0,0
2016,Republic of Palau,Hearing impairment,1,NA,NA,0,0,0,0,0,1,1
2016,Republic of Palau,Intellectual disability,4,NA,NA,0,0,0,0,0,4,4
2016,Republic of Palau,Multiple disabilities,7,NA,NA,0,0,0,0,0,7,7
2016,Republic of Palau,Orthopedic impairment,1,NA,NA,0,0,0,0,0,1,1
2016,Republic of Palau,Other health impairment,3,NA,NA,0,0,0,0,0,3,3
2016,Republic of Palau,Specific learning disability,57,NA,NA,0,0,0,0,0,57,57
2016,Republic of Palau,Speech or language impairment,6,NA,NA,0,0,0,0,0,6,6
2016,Republic of Palau,Traumatic brain injury,1,NA,NA,0,0,0,0,0,1,1
2016,Republic of Palau,Visual impairment,2,NA,NA,0,0,0,0,0,2,2
2016,Republic of the Marshall Islands,All Disabilities,639,639,0,0,0,0,0,0,639,639
2016,Republic of the Marshall Islands,Autism,4,4,0,0,0,0,0,0,4,4
2016,Republic of the Marshall Islands,Deaf-blindness,1,1,0,0,0,0,0,0,1,1
2016,Republic of the Marshall Islands,Developmental delay,27,27,0,0,0,0,0,0,27,27
2016,Republic of the Marshall Islands,Emotional disturbance,5,5,0,0,0,0,0,0,5,5
2016,Republic of the Marshall Islands,Hearing impairment,62,62,0,0,0,0,0,0,62,62
2016,Republic of the Marshall Islands,Intellectual disability,0,0,0,0,0,0,0,0,0,0
2016,Republic of the Marshall Islands,Multiple disabilities,10,10,0,0,0,0,0,0,10,10
2016,Republic of the Marshall Islands,Orthopedic impairment,10,10,0,0,0,0,0,0,10,10
2016,Republic of the Marshall Islands,Other health impairment,3,3,0,0,0,0,0,0,3,3
2016,Republic of the Marshall Islands,Specific learning disability,476,476,0,0,0,0,0,0,476,476
2016,Republic of the Marshall Islands,Speech or language impairment,27,27,0,0,0,0,0,0,27,27
2016,Republic of the Marshall Islands,Traumatic brain injury,0,0,0,0,0,0,0,0,0,0
2016,Republic of the Marshall Islands,Visual impairment,14,14,0,0,0,0,0,0,14,14
2016,Rhode Island,All Disabilities,20271,1934,18337,251,1873,5392,851,11541,363,20271
2016,Rhode Island,Autism,2175,56,2119,13,131,325,80,1575,51,2175
2016,Rhode Island,Deaf-blindness,6,0,6,0,1,1,0,4,0,6
2016,Rhode Island,Developmental delay,1287,143,1144,21,126,322,63,716,39,1287
2016,Rhode Island,Emotional disturbance,1574,46,1528,23,202,333,98,904,14,1574
2016,Rhode Island,Hearing impairment,142,20,122,2,15,45,3,75,2,142
2016,Rhode Island,Intellectual disability,824,68,756,9,91,228,29,453,14,824
2016,Rhode Island,Multiple disabilities,385,13,372,5,25,88,9,246,12,385
2016,Rhode Island,Orthopedic impairment,50,1,49,3,4,8,0,33,2,50
2016,Rhode Island,Other health impairment,3547,220,3327,47,285,806,168,2201,40,3547
2016,Rhode Island,Specific learning disability,7430,931,6499,96,763,2364,293,3807,107,7430
2016,Rhode Island,Speech or language impairment,2736,429,2307,32,220,848,104,1455,77,2736
2016,Rhode Island,Traumatic brain injury,56,2,54,0,2,12,1,39,2,56
2016,Rhode Island,Visual impairment,59,5,54,0,8,12,3,33,3,59
2016,South Carolina,All Disabilities,93921,5388,88533,335,38750,7043,3429,43643,721,93921
2016,South Carolina,Autism,7082,291,6791,20,2403,479,251,3797,132,7082
2016,South Carolina,Deaf-blindness,12,0,12,0,3,1,0,8,0,12
2016,South Carolina,Developmental delay,4577,332,4245,16,2155,400,227,1729,50,4577
2016,South Carolina,Emotional disturbance,2305,25,2280,8,1109,77,118,983,10,2305
2016,South Carolina,Hearing impairment,937,97,840,2,347,110,26,427,25,937
2016,South Carolina,Intellectual disability,6350,290,6060,17,3689,368,163,2066,47,6350
2016,South Carolina,Multiple disabilities,1230,60,1170,8,355,87,45,723,12,1230
2016,South Carolina,Orthopedic impairment,456,38,418,0,143,46,7,250,10,456
2016,South Carolina,Other health impairment,13817,363,13454,57,5426,603,516,7157,58,13817
2016,South Carolina,Specific learning disability,42132,2964,39168,159,18657,3660,1464,18001,191,42132
2016,South Carolina,Speech or language impairment,14431,892,13539,46,4268,1169,594,8180,174,14431
2016,South Carolina,Traumatic brain injury,189,10,179,0,73,14,8,94,0,189
2016,South Carolina,Visual impairment,403,26,377,2,122,29,10,228,12,403
2016,South Dakota,All Disabilities,17564,656,16908,2729,597,1036,699,12312,191,17564
2016,South Dakota,Autism,1189,15,1174,123,31,69,29,925,12,1189
