year,state,disability,total_6to21,el_yes,el_no,aian,black,hisp,tworace,white,api,total_ethnicity
2017,Maryland,Orthopedic impairment,158,15,143,0,60,30,4,56,8,158
2017,Maryland,Other health impairment,18233,869,17364,50,8457,1954,808,6658,306,18233
2017,Maryland,Specific learning disability,30508,3640,26868,102,12671,6522,1056,9618,539,30508
2017,Maryland,Speech or language impairment,11801,1145,10656,38,3576,1650,587,5424,526,11801
2017,Maryland,Traumatic brain injury,212,10,202,0,104,21,12,63,12,212
2017,Maryland,Visual impairment,275,24,251,1,103,34,8,109,20,275
2017,Massachusetts,All Disabilities,155740,15797,139914,419,16349,35672,5572,92814,4914,155740
2017,Massachusetts,Autism,17831,893,16936,25,1501,2792,623,11804,1084,17829
2017,Massachusetts,Deaf-blindness,126,19,107,0,11,24,6,77,8,126
2017,Massachusetts,Developmental delay,12115,2030,10083,40,1410,2948,479,6807,429,12113
2017,Massachusetts,Emotional disturbance,16338,969,15352,43,2086,3993,740,9188,271,16321
2017,Massachusetts,Hearing impairment,1098,150,948,4,113,258,27,625,71,1098
2017,Massachusetts,Intellectual disability,8402,1385,7017,22,1318,2679,238,3873,272,8402
2017,Massachusetts,Multiple disabilities,3038,217,2820,3,249,651,96,1941,97,3037
2017,Massachusetts,Orthopedic impairment,1059,87,972,0,96,195,31,700,37,1059
2017,Massachusetts,Other health impairment,22656,1337,21316,59,1798,4356,836,15273,331,22653
2017,Massachusetts,Specific learning disability,41498,4727,36769,128,4493,10200,1441,24466,768,41496
2017,Massachusetts,Speech or language impairment,21534,3338,18196,72,2334,5866,713,11338,1211,21534
2017,Massachusetts,Traumatic brain injury,9471,608,8861,22,892,1626,321,6304,304,9469
2017,Massachusetts,Visual impairment,574,37,537,1,46,83,19,394,31,574
2017,Michigan,All Disabilities,177127,9975,167152,1513,36758,13705,7227,115291,2633,177127
2017,Michigan,Autism,17849,724,17125,115,3005,975,645,12543,566,17849
2017,Michigan,Deaf-blindness,22,3,19,0,3,2,0,14,3,22
2017,Michigan,Developmental delay,2138,168,1970,28,519,188,95,1247,61,2138
2017,Michigan,Emotional disturbance,11273,189,11084,120,2064,674,572,7785,58,11273
2017,Michigan,Hearing impairment,2235,211,2024,10,412,191,72,1465,85,2235
2017,Michigan,Intellectual disability,16757,965,15792,151,5063,1225,556,9510,252,16757
2017,Michigan,Multiple disabilities,2475,87,2388,11,526,168,61,1652,57,2475
2017,Michigan,Orthopedic impairment,1280,92,1188,8,231,86,39,881,35,1280
2017,Michigan,Other health impairment,25427,809,24618,273,4727,1488,1121,17603,215,25427
2017,Michigan,Specific learning disability,59579,3834,55745,491,13383,5239,2385,37602,479,59579
2017,Michigan,Speech or language impairment,36938,2821,34117,299,6583,3390,1641,24239,786,36938
2017,Michigan,Traumatic brain injury,444,23,421,3,111,30,18,280,2,444
2017,Michigan,Visual impairment,710,49,661,4,131,49,22,470,34,710
2017,Minnesota,All Disabilities,118800,10297,108503,3209,14743,12882,7010,76000,4956,118800
2017,Minnesota,Autism,17562,1093,16469,268,1687,1255,929,12479,944,17562
2017,Minnesota,Deaf-blindness,89,7,82,1,10,11,5,57,5,89
2017,Minnesota,Developmental delay,3104,414,2690,102,391,398,217,1850,146,3104
2017,Minnesota,Emotional disturbance,15666,423,15243,709,2819,1257,1369,9360,152,15666
2017,Minnesota,Hearing impairment,2058,264,1794,22,190,241,80,1259,266,2058
2017,Minnesota,Intellectual disability,7396,723,6673,200,1351,752,314,4446,333,7396
2017,Minnesota,Multiple disabilities,1460,125,1335,33,249,116,54,912,96,1460
2017,Minnesota,Orthopedic impairment,1445,177,1268,24,182,112,60,968,99,1445
2017,Minnesota,Other health impairment,19671,743,18928,496,2287,1702,1312,13528,346,19671
2017,Minnesota,Specific learning disability,32320,4673,27647,988,4380,5370,1734,18276,1572,32320
2017,Minnesota,Speech or language impairment,17176,1568,15608,343,1079,1594,905,12304,951,17176
2017,Minnesota,Traumatic brain injury,425,31,394,12,62,32,24,276,19,425
2017,Minnesota,Visual impairment,428,56,372,11,56,42,7,285,27,428
2017,Mississippi,All Disabilities,60797,1205,59592,132,29545,1604,1271,27918,327,60797
2017,Mississippi,Autism,4742,83,4659,7,1836,129,111,2606,53,4742
2017,Mississippi,Deaf-blindness,7,1,6,0,2,1,0,4,0,7
2017,Mississippi,Developmental delay,4409,133,4276,12,2427,143,152,1638,37,4409
2017,Mississippi,Emotional disturbance,3487,16,3471,6,1837,48,89,1502,5,3487
2017,Mississippi,Hearing impairment,665,24,641,2,314,33,10,290,16,665
2017,Mississippi,Intellectual disability,3820,67,3753,7,2615,84,53,1042,19,3820
2017,Mississippi,Multiple disabilities,1296,13,1283,3,628,36,20,602,7,1296
2017,Mississippi,Orthopedic impairment,354,10,344,2,142,12,1,190,7,354
2017,Mississippi,Other health impairment,12134,135,11999,23,6338,201,207,5337,28,12134
2017,Mississippi,Specific learning disability,16426,481,15945,52,8454,599,285,6977,59,16426
2017,Mississippi,Speech or language impairment,12978,229,12749,17,4735,300,336,7499,91,12978
2017,Mississippi,Traumatic brain injury,158,9,149,0,72,9,3,73,1,158
2017,Mississippi,Visual impairment,321,4,317,1,145,9,4,158,4,321
2017,Missouri,All Disabilities,112714,3242,109472,533,20459,6193,4320,79893,1316,112714
2017,Missouri,Autism,11474,289,11185,46,1788,608,449,8311,272,11474
2017,Missouri,Deaf-blindness,26,0,26,1,2,2,0,21,0,26
2017,Missouri,Developmental delay,1002,59,943,3,185,74,50,672,18,1002
2017,Missouri,Emotional disturbance,6738,43,6695,29,1633,272,353,4416,35,6738
2017,Missouri,Hearing impairment,1033,40,993,4,159,83,29,727,31,1033
2017,Missouri,Intellectual disability,9216,276,8940,38,2614,480,245,5704,135,9216
2017,Missouri,Multiple disabilities,1353,28,1325,6,293,68,45,909,32,1353
2017,Missouri,Orthopedic impairment,416,13,403,4,51,23,11,319,8,416
2017,Missouri,Other health impairment,24821,303,24518,127,4308,939,978,18305,164,24821
2017,Missouri,Specific learning disability,30734,1199,29535,155,5859,2090,1134,21287,209,30734
2017,Missouri,Speech or language impairment,25084,973,24111,114,3437,1516,995,18631,391,25084
2017,Missouri,Traumatic brain injury,383,5,378,4,69,15,21,271,3,383
2017,Missouri,Visual impairment,434,14,420,2,61,23,10,320,18,434
2017,Montana,All Disabilities,17143,632,16511,2494,204,958,687,12672,128,17143
2017,Montana,Autism,874,18,856,75,13,49,39,685,13,874
2017,Montana,Deaf-blindness,6,1,5,2,0,0,0,4,0,6
2017,Montana,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,Montana,Emotional disturbance,848,14,834,98,15,55,38,639,3,848
2017,Montana,Hearing impairment,80,1,79,8,1,5,2,62,2,80
2017,Montana,Intellectual disability,577,22,555,113,11,26,20,402,5,577
2017,Montana,Multiple disabilities,3717,130,3587,545,38,198,161,2739,36,3717
2017,Montana,Orthopedic impairment,35,2,33,4,0,0,2,29,0,35
2017,Montana,Other health impairment,2247,42,2205,183,46,130,73,1803,12,2247
2017,Montana,Specific learning disability,5632,276,5356,954,58,354,219,4020,27,5632
2017,Montana,Speech or language impairment,3028,122,2906,499,18,137,130,2214,30,3028
2017,Montana,Traumatic brain injury,47,2,45,7,2,3,1,34,0,47
2017,Montana,Visual impairment,52,2,50,6,2,1,2,41,0,52
2017,Nebraska,All Disabilities,44198,2027,42171,835,3900,8409,2101,28195,758,44198
2017,Nebraska,Autism,3592,73,3519,32,249,507,180,2534,90,3592
2017,Nebraska,Deaf-blindness,11,0,11,0,1,2,0,8,0,11
2017,Nebraska,Developmental delay,2036,219,1817,68,143,379,128,1275,43,2036
2017,Nebraska,Emotional disturbance,2664,29,2635,64,464,322,239,1564,11,2664
2017,Nebraska,Hearing impairment,680,33,647,9,46,140,28,434,23,680
2017,Nebraska,Intellectual disability,2835,67,2768,99,280,545,112,1735,64,2835
2017,Nebraska,Multiple disabilities,423,1,422,9,32,75,13,289,5,423
2017,Nebraska,Orthopedic impairment,240,21,219,1,19,38,14,157,11,240
2017,Nebraska,Other health impairment,6453,96,6357,81,548,771,319,4685,49,6453
2017,Nebraska,Specific learning disability,15665,819,14846,335,1608,4012,668,8826,216,15665
2017,Nebraska,Speech or language impairment,9210,659,8551,134,491,1558,379,6414,234,9210
2017,Nebraska,Traumatic brain injury,184,5,179,3,9,35,9,123,5,184
2017,Nebraska,Visual impairment,205,5,200,0,10,25,12,151,7,205
2017,Nevada,All Disabilities,51139,12942,38197,684,7591,20759,3037,17269,1799,51139
2017,Nevada,Autism,6373,1340,5033,46,691,2165,493,2502,476,6373
2017,Nevada,Deaf-blindness,6,1,5,0,0,3,0,2,1,6
2017,Nevada,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,Nevada,Emotional disturbance,1931,156,1775,23,501,446,173,760,28,1931
2017,Nevada,Hearing impairment,449,141,308,5,45,223,21,120,35,449
2017,Nevada,Intellectual disability,2051,678,1373,30,385,905,96,536,99,2051
2017,Nevada,Multiple disabilities,1239,331,908,10,177,483,61,422,86,1239
2017,Nevada,Orthopedic impairment,283,63,220,3,40,111,16,96,17,283
2017,Nevada,Other health impairment,5533,659,4874,69,869,1464,415,2603,113,5533
2017,Nevada,Specific learning disability,25531,8302,17229,393,4174,12258,1212,6857,637,25531
2017,Nevada,Speech or language impairment,7429,1213,6216,102,664,2576,528,3262,297,7429
2017,Nevada,Traumatic brain injury,188,34,154,3,32,72,10,63,8,188
2017,Nevada,Visual impairment,126,24,102,0,13,53,12,46,2,126
2017,New Hampshire,All Disabilities,25714,388,25326,94,681,1503,342,22708,386,25714
2017,New Hampshire,Autism,2629,33,2596,12,53,124,29,2346,65,2629
2017,New Hampshire,Deaf-blindness,7,0,7,0,0,0,0,7,0,7
2017,New Hampshire,Developmental delay,2186,27,2159,4,57,152,49,1887,37,2186
2017,New Hampshire,Emotional disturbance,2039,14,2025,6,68,111,27,1817,10,2039
2017,New Hampshire,Hearing impairment,171,9,162,3,3,19,2,133,11,171
2017,New Hampshire,Intellectual disability,828,28,800,5,37,49,3,713,21,828
2017,New Hampshire,Multiple disabilities,370,5,365,1,14,14,5,324,12,370
2017,New Hampshire,Orthopedic impairment,50,1,49,0,0,2,0,43,5,50
2017,New Hampshire,Other health impairment,5152,50,5102,21,123,247,60,4647,54,5152
2017,New Hampshire,Specific learning disability,9219,184,9035,30,250,617,109,8108,105,9219
2017,New Hampshire,Speech or language impairment,2872,33,2839,12,68,155,58,2519,60,2872
2017,New Hampshire,Traumatic brain injury,84,2,82,0,4,9,0,68,3,84
2017,New Hampshire,Visual impairment,107,2,105,0,4,4,0,96,3,107
2017,New Jersey,All Disabilities,218332,5608,212724,292,37705,58123,3818,108997,9397,218332
2017,New Jersey,Autism,19514,161,19353,34,2908,4558,367,9671,1976,19514
2017,New Jersey,Deaf-blindness,24,1,23,0,5,8,0,10,1,24
2017,New Jersey,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,New Jersey,Emotional disturbance,7690,61,7629,19,2347,1664,171,3305,184,7690
2017,New Jersey,Hearing impairment,1482,50,1432,0,146,464,19,715,138,1482
2017,New Jersey,Intellectual disability,5165,318,4847,6,1623,1951,60,1260,265,5165
2017,New Jersey,Multiple disabilities,14662,223,14439,28,3543,3636,248,6590,617,14662
2017,New Jersey,Orthopedic impairment,338,8,330,0,40,67,5,200,26,338
2017,New Jersey,Other health impairment,47310,579,46731,62,7649,10122,863,27380,1234,47310
2017,New Jersey,Specific learning disability,74961,1953,73008,83,13283,21361,1120,37113,2001,74961
2017,New Jersey,Speech or language impairment,46309,2233,44076,60,6008,14029,952,22349,2911,46309
2017,New Jersey,Traumatic brain injury,496,12,484,0,110,145,8,218,15,496
2017,New Jersey,Visual impairment,381,9,372,0,43,118,5,186,29,381
2017,New Mexico,All Disabilities,48425,11695,36730,5232,1112,30498,885,10403,295,48425
2017,New Mexico,Autism,3018,496,2522,212,71,1498,89,1092,56,3018
2017,New Mexico,Deaf-blindness,7,2,5,0,0,6,0,1,0,7
2017,New Mexico,Developmental delay,3180,796,2384,501,73,1863,85,640,18,3180
2017,New Mexico,Emotional disturbance,1889,223,1666,147,66,1037,48,583,8,1889
2017,New Mexico,Hearing impairment,504,98,406,53,13,294,9,123,12,504
2017,New Mexico,Intellectual disability,2206,687,1519,278,58,1390,38,426,16,2206
2017,New Mexico,Multiple disabilities,757,176,581,80,11,468,7,186,5,757
2017,New Mexico,Orthopedic impairment,215,46,169,9,5,132,5,59,5,215
2017,New Mexico,Other health impairment,4659,802,3857,362,109,2742,88,1331,27,4659
2017,New Mexico,Specific learning disability,24279,6619,17660,2837,547,16328,390,4090,87,24279
2017,New Mexico,Speech or language impairment,7333,1676,5657,685,152,4546,116,1777,57,7333
2017,New Mexico,Traumatic brain injury,194,49,145,42,6,84,6,56,0,194
2017,New Mexico,Visual impairment,184,25,159,26,1,110,4,39,4,184
2017,New York,All Disabilities,450328,46086,404242,3233,95684,141297,11016,180277,18821,450328
2017,New York,Autism,37320,2828,34492,245,7198,9399,776,17241,2461,37320
2017,New York,Deaf-blindness,12,1,11,0,2,3,1,5,1,12
2017,New York,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,New York,Emotional disturbance,23429,773,22656,192,8691,5949,647,7560,390,23429
2017,New York,Hearing impairment,3969,446,3523,42,577,1252,73,1623,402,3969
2017,New York,Intellectual disability,12848,2921,9927,125,3627,4001,198,4182,715,12848
2017,New York,Multiple disabilities,14509,1391,13118,116,2615,3194,267,7549,768,14509
2017,New York,Orthopedic impairment,1568,103,1465,12,308,406,26,703,113,1568
2017,New York,Other health impairment,76884,2857,74027,345,12114,15396,2410,44836,1783,76884
2017,New York,Specific learning disability,167245,17758,149487,1344,38710,55762,4109,61806,5514,167245
2017,New York,Speech or language impairment,110423,16877,93546,796,21478,45418,2470,33731,6530,110423
2017,New York,Traumatic brain injury,895,58,837,10,170,194,19,459,43,895
2017,New York,Visual impairment,1226,73,1153,6,194,323,20,582,101,1226
2017,North Carolina,All Disabilities,181006,17134,163872,2746,56863,28229,8007,82603,2558,181006
2017,North Carolina,Autism,18068,1240,16828,105,4943,2142,807,9482,589,18068
2017,North Carolina,Deaf-blindness,30,4,26,0,10,7,0,11,2,30
2017,North Carolina,Developmental delay,6835,965,5870,73,2201,1277,335,2773,176,6835
2017,North Carolina,Emotional disturbance,5394,128,5266,37,2378,386,359,2210,24,5394
2017,North Carolina,Hearing impairment,1621,269,1352,25,444,375,66,655,56,1621
2017,North Carolina,Intellectual disability,16290,1742,14548,460,7255,2221,586,5563,205,16290
2017,North Carolina,Multiple disabilities,2711,184,2527,31,751,398,107,1356,68,2711
2017,North Carolina,Orthopedic impairment,646,58,588,4,126,91,20,374,31,646
2017,North Carolina,Other health impairment,35133,1331,33802,347,11005,3159,1803,18585,234,35133
2017,North Carolina,Specific learning disability,73127,9370,63757,1083,22947,15086,2975,30265,771,73127
2017,North Carolina,Speech or language impairment,19949,1749,18200,564,4461,2927,898,10740,359,19949
2017,North Carolina,Traumatic brain injury,623,47,576,8,192,73,25,306,19,623
2017,North Carolina,Visual impairment,579,47,532,9,150,87,26,283,24,579
2017,North Dakota,All Disabilities,12964,424,12540,1421,665,848,396,9517,117,12964
2017,North Dakota,Autism,1187,8,1179,74,40,52,28,971,22,1187
2017,North Dakota,Deaf-blindness,2,0,2,0,0,0,0,2,0,2
2017,North Dakota,Developmental delay,1133,50,1083,147,82,93,49,746,16,1133
2017,North Dakota,Emotional disturbance,1066,17,1049,120,63,60,41,776,6,1066
2017,North Dakota,Hearing impairment,127,8,119,18,9,7,4,88,1,127
2017,North Dakota,Intellectual disability,768,35,733,85,55,38,16,562,12,768
2017,North Dakota,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,North Dakota,Orthopedic impairment,57,4,53,5,2,0,0,48,2,57
2017,North Dakota,Other health impairment,2080,31,2049,181,96,141,67,1583,12,2080
2017,North Dakota,Specific learning disability,4469,220,4249,517,249,337,127,3211,28,4469
2017,North Dakota,Speech or language impairment,1982,49,1933,262,65,119,61,1458,17,1982
2017,North Dakota,Traumatic brain injury,49,0,49,10,1,0,1,37,0,49
2017,North Dakota,Visual impairment,44,2,42,2,3,1,2,35,1,44
2017,Northern Marianas,All Disabilities,840,192,648,0,0,0,122,0,718,840
2017,Northern Marianas,Autism,104,20,84,0,0,0,18,0,86,104
2017,Northern Marianas,Deaf-blindness,1,1,0,0,0,0,1,0,0,1
2017,Northern Marianas,Developmental delay,71,21,50,0,0,0,12,0,59,71
2017,Northern Marianas,Emotional disturbance,14,3,11,0,0,0,2,0,12,14
2017,Northern Marianas,Hearing impairment,24,5,19,0,0,0,1,0,23,24
2017,Northern Marianas,Intellectual disability,60,19,41,0,0,0,8,0,52,60
2017,Northern Marianas,Multiple disabilities,45,10,35,0,0,0,3,0,42,45
2017,Northern Marianas,Orthopedic impairment,6,0,6,0,0,0,1,0,5,6
2017,Northern Marianas,Other health impairment,100,11,89,0,0,0,17,0,83,100
2017,Northern Marianas,Specific learning disability,393,97,296,0,0,0,54,0,339,393
2017,Northern Marianas,Speech or language impairment,16,5,11,0,0,0,4,0,12,16
2017,Northern Marianas,Traumatic brain injury,3,0,3,0,0,0,0,0,3,3
2017,Northern Marianas,Visual impairment,3,0,3,0,0,0,1,0,2,3
2017,Ohio,All Disabilities,241423,6628,234795,340,48275,13278,12489,164710,2331,241423
2017,Ohio,Autism,22558,474,22084,31,3231,1077,1029,16708,482,22558
2017,Ohio,Deaf-blindness,61,2,59,0,7,3,3,46,2,61
2017,Ohio,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,Ohio,Emotional disturbance,15208,144,15064,24,5013,606,1070,8438,57,15208
2017,Ohio,Hearing impairment,1876,83,1793,2,306,135,91,1283,59,1876
2017,Ohio,Intellectual disability,19761,644,19117,26,5549,930,973,12123,160,19761
2017,Ohio,Multiple disabilities,12326,321,12005,11,2428,555,530,8600,202,12326
2017,Ohio,Orthopedic impairment,1235,60,1175,1,151,61,48,925,49,1235
2017,Ohio,Other health impairment,43095,769,42326,68,8176,2088,2460,30003,300,43095
2017,Ohio,Specific learning disability,97898,3398,94500,143,20155,6378,4880,65700,642,97898
2017,Ohio,Speech or language impairment,25070,670,24400,30,2840,1334,1296,19236,334,25070
2017,Ohio,Traumatic brain injury,1474,43,1431,3,299,74,64,1016,18,1474
2017,Ohio,Visual impairment,861,20,841,1,120,37,45,632,26,861
2017,Oklahoma,All Disabilities,102329,8414,93915,16704,10812,14660,8912,50222,1019,102329
2017,Oklahoma,Autism,6242,395,5847,883,466,728,538,3497,130,6242
2017,Oklahoma,Deaf-blindness,20,3,17,5,2,3,1,8,1,20
2017,Oklahoma,Developmental delay,15516,1240,14276,2459,1048,1861,1612,8301,235,15516
2017,Oklahoma,Emotional disturbance,4073,84,3989,606,565,318,383,2185,16,4073
2017,Oklahoma,Hearing impairment,1338,143,1195,166,104,237,103,692,36,1338
2017,Oklahoma,Intellectual disability,6349,697,5652,999,1093,968,471,2743,75,6349
2017,Oklahoma,Multiple disabilities,1581,111,1470,255,160,198,121,821,26,1581
2017,Oklahoma,Orthopedic impairment,345,29,316,44,25,54,24,192,6,345
2017,Oklahoma,Other health impairment,17433,589,16844,2891,1694,1505,1603,9658,82,17433
2017,Oklahoma,Specific learning disability,38789,4324,34465,6586,4957,7228,2995,16778,245,38789
2017,Oklahoma,Speech or language impairment,9819,764,9055,1669,651,1467,995,4882,155,9819
2017,Oklahoma,Traumatic brain injury,247,16,231,43,16,38,29,118,3,247
2017,Oklahoma,Visual impairment,577,19,558,98,31,55,37,347,9,577
2017,Oregon,All Disabilities,75825,8054,67771,1446,2360,18745,4668,46684,1922,75825
2017,Oregon,Autism,9288,608,8680,124,191,1517,615,6406,435,9288
2017,Oregon,Deaf-blindness,12,0,12,0,0,2,0,10,0,12
2017,Oregon,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,Oregon,Emotional disturbance,5122,211,4911,103,229,821,389,3531,49,5122
2017,Oregon,Hearing impairment,841,134,707,14,23,277,51,425,51,841
2017,Oregon,Intellectual disability,4103,461,3642,90,167,1072,210,2426,138,4103
2017,Oregon,Multiple disabilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,Oregon,Orthopedic impairment,612,43,569,9,14,121,33,411,24,612
2017,Oregon,Other health impairment,13896,750,13146,266,519,2363,998,9529,221,13896
2017,Oregon,Specific learning disability,25300,3187,22113,571,763,7842,1371,14337,416,25300
2017,Oregon,Speech or language impairment,16087,2611,13476,256,438,4601,968,9257,567,16087
2017,Oregon,Traumatic brain injury,282,27,255,8,11,63,22,171,7,282
2017,Oregon,Visual impairment,282,22,260,5,5,66,11,181,14,282
2017,Pennsylvania,All Disabilities,284477,10461,274016,598,49144,35306,12581,182236,4612,284477
2017,Pennsylvania,Autism,30754,762,29992,66,4268,3198,1599,20554,1069,30754
2017,Pennsylvania,Deaf-blindness,59,1,58,0,9,1,6,43,0,59
2017,Pennsylvania,Developmental delay,45,6,39,0,5,2,2,35,1,45
2017,Pennsylvania,Emotional disturbance,24746,348,24398,57,6116,2581,1323,14489,180,24746
2017,Pennsylvania,Hearing impairment,2633,136,2497,6,314,307,164,1696,146,2633
2017,Pennsylvania,Intellectual disability,18389,950,17439,45,4223,2257,921,10554,389,18389
2017,Pennsylvania,Multiple disabilities,3082,75,3007,5,453,388,158,1976,102,3082
2017,Pennsylvania,Orthopedic impairment,661,19,642,0,98,72,30,440,21,661
2017,Pennsylvania,Other health impairment,45061,1281,43780,94,7190,5251,1930,30064,532,45061
2017,Pennsylvania,Specific learning disability,119138,5509,113629,228,21870,17330,4630,73914,1166,119138
2017,Pennsylvania,Speech or language impairment,38208,1318,36890,95,4334,3750,1729,27342,958,38208
2017,Pennsylvania,Traumatic brain injury,647,20,627,1,109,76,28,424,9,647
2017,Pennsylvania,Visual impairment,1054,36,1018,1,155,93,61,705,39,1054
2017,Puerto Rico,All Disabilities,93436,381,93055,45,NA,93254,0,111,3,93413
2017,Puerto Rico,Autism,4612,50,4562,0,NA,4603,0,5,1,4609
2017,Puerto Rico,Deaf-blindness,13,0,13,0,NA,13,0,0,0,13
2017,Puerto Rico,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,Puerto Rico,Emotional disturbance,1233,9,1224,2,NA,1228,0,2,0,1232
2017,Puerto Rico,Hearing impairment,452,4,448,0,NA,451,0,1,0,452
2017,Puerto Rico,Intellectual disability,5226,30,5196,1,NA,5218,0,7,0,5226
2017,Puerto Rico,Multiple disabilities,849,4,845,0,NA,849,0,0,0,849
2017,Puerto Rico,Orthopedic impairment,216,1,215,0,NA,216,0,0,0,216
2017,Puerto Rico,Other health impairment,21519,96,21423,11,NA,21464,0,37,1,21513
2017,Puerto Rico,Specific learning disability,41376,157,41219,24,NA,41316,0,31,0,41371
2017,Puerto Rico,Speech or language impairment,17511,29,17482,7,NA,17469,0,27,1,17504
2017,Puerto Rico,Traumatic brain injury,28,0,28,0,NA,27,0,0,0,27
2017,Puerto Rico,Visual impairment,401,1,400,0,NA,400,0,1,0,401
2017,Republic of Palau,All Disabilities,71,71,0,0,0,0,0,0,71,71
2017,Republic of Palau,Autism,6,6,0,0,0,0,0,0,6,6
2017,Republic of Palau,Deaf-blindness,0,0,0,0,0,0,0,0,0,0
2017,Republic of Palau,Developmental delay,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,Republic of Palau,Emotional disturbance,1,1,0,0,0,0,0,0,1,1
2017,Republic of Palau,Hearing impairment,1,1,0,0,0,0,0,0,1,1
2017,Republic of Palau,Intellectual disability,4,4,0,0,0,0,0,0,4,4
2017,Republic of Palau,Multiple disabilities,5,5,0,0,0,0,0,0,5,5
2017,Republic of Palau,Orthopedic impairment,0,0,0,0,0,0,0,0,0,0
2017,Republic of Palau,Other health impairment,4,4,0,0,0,0,0,0,4,4
2017,Republic of Palau,Specific learning disability,41,41,0,0,0,0,0,0,41,41
2017,Republic of Palau,Speech or language impairment,7,7,0,0,0,0,0,0,7,7
2017,Republic of Palau,Traumatic brain injury,0,0,0,0,0,0,0,0,0,0
2017,Republic of Palau,Visual impairment,2,2,0,0,0,0,0,0,2,2
2017,Republic of the Marshall Islands,All Disabilities,581,581,0,0,0,0,0,0,581,581
2017,Republic of the Marshall Islands,Autism,6,6,0,0,0,0,0,0,6,6
2017,Republic of the Marshall Islands,Deaf-blindness,1,1,0,0,0,0,0,0,1,1
2017,Republic of the Marshall Islands,Developmental delay,31,31,0,0,0,0,0,0,31,31
2017,Republic of the Marshall Islands,Emotional disturbance,1,1,0,0,0,0,0,0,1,1
2017,Republic of the Marshall Islands,Hearing impairment,54,54,0,0,0,0,0,0,54,54
2017,Republic of the Marshall Islands,Intellectual disability,0,0,0,0,0,0,0,0,0,0
2017,Republic of the Marshall Islands,Multiple disabilities,9,9,0,0,0,0,0,0,9,9
2017,Republic of the Marshall Islands,Orthopedic impairment,7,7,0,0,0,0,0,0,7,7
2017,Republic of the Marshall Islands,Other health impairment,2,2,0,0,0,0,0,0,2,2
2017,Republic of the Marshall Islands,Specific learning disability,426,426,0,0,0,0,0,0,426,426
2017,Republic of the Marshall Islands,Speech or language impairment,28,28,0,0,0,0,0,0,28,28
2017,Republic of the Marshall Islands,Traumatic brain injury,0,0,0,0,0,0,0,0,0,0
2017,Republic of the Marshall Islands,Visual impairment,16,16,0,0,0,0,0,0,16,16
2017,Rhode Island,All Disabilities,20580,2099,18481,250,1927,5559,893,11572,379,20580
2017,Rhode Island,Autism,2268,64,2204,17,137,352,81,1622,59,2268
2017,Rhode Island,Deaf-blindness,3,1,2,0,1,1,0,1,0,3
2017,Rhode Island,Developmental delay,1349,186,1163,26,137,350,72,727,37,1349
2017,Rhode Island,Emotional disturbance,1618,43,1575,26,219,336,124,903,10,1618
2017,Rhode Island,Hearing impairment,139,18,121,2,15,44,3,73,2,139
2017,Rhode Island,Intellectual disability,850,112,738,11,101,223,25,469,21,850
2017,Rhode Island,Multiple disabilities,378,16,362,3,28,83,10,241,13,378
2017,Rhode Island,Orthopedic impairment,46,3,43,1,5,8,1,29,2,46
2017,Rhode Island,Other health impairment,3632,236,3396,37,301,856,155,2244,39,3632
2017,Rhode Island,Specific learning disability,7445,969,6476,101,769,2447,311,3710,107,7445
2017,Rhode Island,Speech or language impairment,2745,442,2303,25,207,833,108,1488,84,2745
2017,Rhode Island,Traumatic brain injury,50,3,47,1,2,13,1,31,2,50
2017,Rhode Island,Visual impairment,57,6,51,0,5,13,2,34,3,57
2017,South Carolina,All Disabilities,95130,5893,89237,364,38963,7179,4203,43670,751,95130
2017,South Carolina,Autism,7712,358,7354,22,2601,517,364,4073,135,7712
2017,South Carolina,Deaf-blindness,12,0,12,0,3,1,0,8,0,12
2017,South Carolina,Developmental delay,4780,374,4406,14,2202,420,287,1800,57,4780
2017,South Carolina,Emotional disturbance,2208,31,2177,8,1080,70,129,911,10,2208
2017,South Carolina,Hearing impairment,914,97,817,2,344,105,27,409,27,914
2017,South Carolina,Intellectual disability,6267,313,5954,17,3610,362,194,2034,50,6267
2017,South Carolina,Multiple disabilities,1296,74,1222,7,374,95,49,762,9,1296
2017,South Carolina,Orthopedic impairment,427,37,390,1,137,37,11,227,14,427
2017,South Carolina,Other health impairment,14458,425,14033,60,5758,630,664,7283,63,14458
2017,South Carolina,Specific learning disability,42041,3212,38829,176,18478,3770,1718,17702,197,42041
2017,South Carolina,Speech or language impairment,14447,937,13510,55,4185,1133,731,8165,178,14447
2017,South Carolina,Traumatic brain injury,178,13,165,1,68,13,14,81,1,178
2017,South Carolina,Visual impairment,390,22,368,1,123,26,15,215,10,390
